ParkName,ParkCode,PeriodID,EventID,SurveyNumber,Round,DeerDate,StartTime,BeginningTemperatureInCelsius,BeginningHumidityInPercent,BeginningWindInMetersPerSecond,BeginningWindDirectionInDegrees,BeginningPrecipitation,EndTime,EndingTemperatureInCelsius,EndingHumidityInPercent,EndingWindInMetersPerSecond,EndingWindDirectionInDegrees,EndingPrecipitation,MoonIlluminationInPercent,DeerTotal,BeginningCloudCoverInPercent,EndingCloudCoverInPercent,VisibleAreaInSquareKilometers,DeerID,Year,Group,SideOfVehicle,DistanceInMeters,AngleInDegrees,QuadrantCompass,DeerNumber,VegetationType,Comment,GPSDate,GPSTime,GlobalID,LongitudeInDecimalDegrees,LatitudeInDecimalDegrees,GeodeticDatum,VerbatimCoordinates,VerbatimCoordinatesSystem,VerbatimSRS,dwcType,BasisofRecord,ScientificName,TaxonRank
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar022122,1,C,2005-03-02,21:22:00,2.7,58.4,0,-9999,No rain,22:11:00,2.4,62.8,0,-9999,No rain,66,32,None present,None present,0.74,48,2005,1,Right,30,90,-9999,2,Upland Forest,NA,2005-03-02,21:27:26,{3D085650-6DA3-474B-AA74-6D8367C66546},-93.41339621,37.11623949,EPSG:4326,15N 463273.611E 4107847.274N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar022122,1,C,2005-03-02,21:22:00,2.7,58.4,0,-9999,No rain,22:11:00,2.4,62.8,0,-9999,No rain,66,32,None present,None present,0.74,49,2005,2,Left,32,90,-9999,6,Grassland/Prairie,NA,2005-03-02,21:31:50,{6D6FDA83-0C80-42FB-B0A4-90F695E8C082},-93.40530595,37.11566875,EPSG:4326,15N 463992.088E 4107780.858N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar022122,1,C,2005-03-02,21:22:00,2.7,58.4,0,-9999,No rain,22:11:00,2.4,62.8,0,-9999,No rain,66,32,None present,None present,0.74,50,2005,3,Right,480,90,-9999,3,Grassland/Prairie,NA,2005-03-02,21:34:17,{DEEF2367-8178-4B1E-B437-CADA9EB5B00E},-93.40221501,37.11463916,EPSG:4326,15N 464266.209E 4107665.472N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar022122,1,C,2005-03-02,21:22:00,2.7,58.4,0,-9999,No rain,22:11:00,2.4,62.8,0,-9999,No rain,66,32,None present,None present,0.74,51,2005,4,Right,72,90,-9999,3,Grassland/Prairie,NA,2005-03-02,21:44:50,{DE29B06B-CBC6-4F29-8282-7AFFC4560357},-93.40440761,37.10000762,EPSG:4326,15N 464064.499E 4106043.135N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar022122,1,C,2005-03-02,21:22:00,2.7,58.4,0,-9999,No rain,22:11:00,2.4,62.8,0,-9999,No rain,66,32,None present,None present,0.74,52,2005,5,Right,48,90,-9999,1,Grassland/Prairie,NA,2005-03-02,21:46:11,{52D2FDFB-28F8-4D54-9375-7D6630CAE5DB},-93.40438958,37.09958575,EPSG:4326,15N 464065.902E 4105996.328N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar022122,1,C,2005-03-02,21:22:00,2.7,58.4,0,-9999,No rain,22:11:00,2.4,62.8,0,-9999,No rain,66,32,None present,None present,0.74,53,2005,6,Right,25,90,-9999,1,Riparian Forest,NA,2005-03-02,21:49:54,{42B48130-E852-4487-9021-975E2F887224},-93.40399525,37.09686609,EPSG:4326,15N 464099.659E 4105694.471N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar022122,1,C,2005-03-02,21:22:00,2.7,58.4,0,-9999,No rain,22:11:00,2.4,62.8,0,-9999,No rain,66,32,None present,None present,0.74,54,2005,7,Right,49,90,-9999,2,Riparian Grassland,NA,2005-03-02,21:54:33,{7CEDFFC4-B94F-4F6A-824A-045E7CC3E644},-93.40388656,37.09191146,EPSG:4326,15N 464106.982E 4105144.782N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar022122,1,C,2005-03-02,21:22:00,2.7,58.4,0,-9999,No rain,22:11:00,2.4,62.8,0,-9999,No rain,66,32,None present,None present,0.74,55,2005,8,Right,35,90,-9999,5,Grassland/Prairie,NA,2005-03-02,21:56:32,{B369E720-4189-4829-BD0A-7A94C42D2BDA},-93.40664268,37.09162287,EPSG:4326,15N 463861.909E 4105113.814N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar022122,1,C,2005-03-02,21:22:00,2.7,58.4,0,-9999,No rain,22:11:00,2.4,62.8,0,-9999,No rain,66,32,None present,None present,0.74,56,2005,9,Left,122,90,-9999,2,Grassland/Prairie,NA,2005-03-02,21:57:46,{5BA41B13-167C-4185-AADF-555FDA6583F3},-93.40674456,37.09169923,EPSG:4326,15N 463852.892E 4105122.324N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar022122,1,C,2005-03-02,21:22:00,2.7,58.4,0,-9999,No rain,22:11:00,2.4,62.8,0,-9999,No rain,66,32,None present,None present,0.74,57,2005,10,Right,25,90,-9999,7,Grassland/Prairie,NA,2005-03-02,21:59:39,{AC70CCEC-3627-4851-9105-334FDB58AB1E},-93.4076521,37.09333561,EPSG:4326,15N 463773.017E 4105304.203N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar031130,2,DayB,2005-03-03,11:30:00,16.4,48.3,1.5,14,No rain,12:01:00,14.2,46.6,1.2,346,No rain,0,7, 25 - 50, 25 - 50,0.74,58,2005,1,Left,18,90,-9999,5,Riparian Forest,NA,2005-03-03,11:44:54,{2894E0BF-110C-4F47-8F26-9C8DB6E6E496},-93.40398131,37.09676123,EPSG:4326,15N 464100.85E 4105682.833N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar031130,2,DayB,2005-03-03,11:30:00,16.4,48.3,1.5,14,No rain,12:01:00,14.2,46.6,1.2,346,No rain,0,7, 25 - 50, 25 - 50,0.74,59,2005,2,Right,67,90,-9999,2,Riparian Forest,NA,2005-03-03,11:51:13,{87724A83-76E3-48A8-A4B1-001FCAE4EB38},-93.40836981,37.09565996,EPSG:4326,15N 463710.345E 4105562.331N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar042011,3,B,2005-03-04,20:11:00,8.6,64.7,0,-9999,No rain,20:57:00,7.2,69.8,0,-9999,No rain,44,24,None present,None present,0.74,60,2005,1,Right,43,90,-9999,2,Grassland/Prairie,NA,2005-03-04,20:19:20,{11C9BAF4-B1E0-48AE-B6CD-70898A44D2F7},-93.40162533,37.11253412,EPSG:4326,15N 464317.609E 4107431.725N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar042011,3,B,2005-03-04,20:11:00,8.6,64.7,0,-9999,No rain,20:57:00,7.2,69.8,0,-9999,No rain,44,24,None present,None present,0.74,61,2005,2,Right,55,90,-9999,3,Grassland/Prairie,NA,2005-03-04,20:21:04,{050B4D0A-805B-429D-9F99-89ACCFAEBA62},-93.40125001,37.11178665,EPSG:4326,15N 464350.605E 4107348.664N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar042011,3,B,2005-03-04,20:11:00,8.6,64.7,0,-9999,No rain,20:57:00,7.2,69.8,0,-9999,No rain,44,24,None present,None present,0.74,62,2005,3,Right,61,90,-9999,3,Grassland/Prairie,NA,2005-03-04,20:28:32,{DA9DBB35-5BAD-4CC7-BB26-8EC14D90B613},-93.40438993,37.09966482,EPSG:4326,15N 464065.909E 4106005.098N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar042011,3,B,2005-03-04,20:11:00,8.6,64.7,0,-9999,No rain,20:57:00,7.2,69.8,0,-9999,No rain,44,24,None present,None present,0.74,63,2005,4,Right,40,90,-9999,2,Grassland/Prairie,NA,2005-03-04,20:32:38,{997314AA-B852-4840-B57D-DC91D06DF938},-93.40361598,37.09428213,EPSG:4326,15N 464132.144E 4105407.673N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar042011,3,B,2005-03-04,20:11:00,8.6,64.7,0,-9999,No rain,20:57:00,7.2,69.8,0,-9999,No rain,44,24,None present,None present,0.74,64,2005,5,Left,229,90,-9999,3,Riparian Grassland,NA,2005-03-04,20:35:32,{B570AD68-ADBE-4586-A765-4B0ECBE92605},-93.40511525,37.09139577,EPSG:4326,15N 463997.545E 4105088.04N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar042011,3,B,2005-03-04,20:11:00,8.6,64.7,0,-9999,No rain,20:57:00,7.2,69.8,0,-9999,No rain,44,24,None present,None present,0.74,65,2005,6,Left,238,90,-9999,3,Grassland/Prairie,NA,2005-03-04,20:39:07,{5A7E17A9-0553-463D-BF5F-A892CF95A26C},-93.407771640000007,37.09387301,EPSG:4326,15N 463762.65E 4105363.864N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar042011,3,B,2005-03-04,20:11:00,8.6,64.7,0,-9999,No rain,20:57:00,7.2,69.8,0,-9999,No rain,44,24,None present,None present,0.74,66,2005,7,Left,83,90,-9999,2,Grassland/Prairie,NA,2005-03-04,20:41:30,{3813C236-9EB1-4CC3-BAC5-AA3464A30C1E},-93.40778051,37.09389869,EPSG:4326,15N 463761.875E 4105366.717N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar042011,3,B,2005-03-04,20:11:00,8.6,64.7,0,-9999,No rain,20:57:00,7.2,69.8,0,-9999,No rain,44,24,None present,None present,0.74,67,2005,8,Left,263,90,-9999,5,Grassland/Prairie,NA,2005-03-04,20:42:48,{6C5DBEEE-4B3A-4A75-8E7A-32C7C25C3711},-93.40782915,37.09444702,EPSG:4326,15N 463757.813E 4105427.566N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar042011,3,B,2005-03-04,20:11:00,8.6,64.7,0,-9999,No rain,20:57:00,7.2,69.8,0,-9999,No rain,44,24,None present,None present,0.74,68,2005,9,Right,133,90,-9999,1,Grassland/Prairie,NA,2005-03-04,20:47:59,{A5865535-9ED1-4823-8A2D-3DDB81278275},-93.41150106,37.09767868,EPSG:4326,15N 463433.056E 4105787.479N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar042111,3,C,2005-03-04,21:11:00,6.8,70.8,0,-9999,No rain,21:41:00,8.8,64,0,-9999,No rain,44,15,None present,None present,0.74,69,2005,1,Right,74,90,-9999,2,Grassland/Prairie,NA,2005-03-04,21:19:48,{FEEF15F7-5E87-4A64-9BC9-F86AA32FFAD5},-93.40121496,37.11172289,EPSG:4326,15N 464353.69E 4107341.577N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar042111,3,C,2005-03-04,21:11:00,6.8,70.8,0,-9999,No rain,21:41:00,8.8,64,0,-9999,No rain,44,15,None present,None present,0.74,70,2005,2,Right,30,90,-9999,3,Grassland/Prairie,NA,2005-03-04,21:27:30,{A090C720-0ECE-4894-92B0-B87D469F6A6B},-93.40442616,37.09993196,EPSG:4326,15N 464062.816E 4106034.748N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar042111,3,C,2005-03-04,21:11:00,6.8,70.8,0,-9999,No rain,21:41:00,8.8,64,0,-9999,No rain,44,15,None present,None present,0.74,71,2005,3,Right,63,90,-9999,5,Grassland/Prairie,NA,2005-03-04,21:28:42,{E0F76B65-4B18-442B-ACFE-5DC926529A96},-93.40440499,37.0996443,EPSG:4326,15N 464064.562E 4106002.828N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar042111,3,C,2005-03-04,21:11:00,6.8,70.8,0,-9999,No rain,21:41:00,8.8,64,0,-9999,No rain,44,15,None present,None present,0.74,72,2005,4,Right,42,90,-9999,2,Grassland/Prairie,NA,2005-03-04,21:33:03,{3AAC21B9-7A17-4950-A3F9-44748C70DB95},-93.40361492,37.09423382,EPSG:4326,15N 464132.216E 4105402.314N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar032009,2,B,2005-03-03,20:09:00,10.6,58.1,0,-9999,No rain,20:47:00,9.9,83.1,0.3,-9999,Heavy rain difficult to hear,56,34, 95 - 100, 95 - 100,0.74,73,2005,5,Right,131,90,-9999,2,Riparian Grassland,NA,2005-03-03,20:33:57,{C20ABB48-1C91-4E03-9653-234EEA377936},-93.40360014,37.09217632,EPSG:4326,15N 464132.561E 4105174.058N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar032009,2,B,2005-03-03,20:09:00,10.6,58.1,0,-9999,No rain,20:47:00,9.9,83.1,0.3,-9999,Heavy rain difficult to hear,56,34, 95 - 100, 95 - 100,0.74,74,2005,6,Left,20,90,-9999,1,Riparian Grassland,NA,2005-03-03,20:36:41,{1F880A83-EDE6-4B20-8DF9-979A0913760D},-93.40396107,37.091869,EPSG:4326,15N 464100.339E 4105140.102N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar032009,2,B,2005-03-03,20:09:00,10.6,58.1,0,-9999,No rain,20:47:00,9.9,83.1,0.3,-9999,Heavy rain difficult to hear,56,34, 95 - 100, 95 - 100,0.74,75,2005,7,Left,140,90,-9999,1,Grassland/Prairie,NA,2005-03-03,20:38:08,{00F55103-0F27-4FB8-9C72-2BA942698162},-93.40531036,37.0913677,EPSG:4326,15N 463980.192E 4105085N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar032009,2,B,2005-03-03,20:09:00,10.6,58.1,0,-9999,No rain,20:47:00,9.9,83.1,0.3,-9999,Heavy rain difficult to hear,56,34, 95 - 100, 95 - 100,0.74,76,2005,8,Right,38,90,-9999,10,Grassland/Prairie,NA,2005-03-03,20:39:25,{CCBF88EB-3C90-4932-9E7D-D013DD56AE60},-93.40587462,37.091372990000004,EPSG:4326,15N 463930.048E 4105085.801N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar032009,2,B,2005-03-03,20:09:00,10.6,58.1,0,-9999,No rain,20:47:00,9.9,83.1,0.3,-9999,Heavy rain difficult to hear,56,34, 95 - 100, 95 - 100,0.74,77,2005,9,Right,65,90,-9999,5,Grassland/Prairie,NA,2005-03-03,20:43:39,{C3752546-AE7E-4C91-9146-6BB2DC003C81},-93.41151242,37.097694,EPSG:4326,15N 463432.055E 4105789.182N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar041130,3,DayB,2005-03-04,11:30:00,16.5,49.2,3.2,340,No rain,12:05:00,16.5,48.7,2.5,50,No rain,0,3, 75 - 95, 75 - 95,0.74,78,2005,1,Left,40,90,-9999,3,Riparian Forest,NA,2005-03-04,11:53:33,{9E7FF35B-16AA-4597-B8BF-4D1639F35584},-93.41349672,37.09883032,EPSG:4326,15N 463256.272E 4105916.006N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar041911,3,A,2005-03-04,19:11:00,11.7,54.6,0,-9999,No rain,20:07:00,8.6,64.7,0,-9999,No rain,44,43,None present,None present,0.74,79,2005,1,Right,30,90,-9999,2,Upland Forest,NA,2005-03-04,19:12:58,{DBF87615-CD86-4E89-AC5F-269E673E4519},-93.41442106,37.1167066,EPSG:4326,15N 463182.789E 4107899.488N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar041911,3,A,2005-03-04,19:11:00,11.7,54.6,0,-9999,No rain,20:07:00,8.6,64.7,0,-9999,No rain,44,43,None present,None present,0.74,80,2005,2,Right,200,90,-9999,2,Grassland/Prairie,NA,2005-03-04,19:18:25,{8DABCD1D-B9E9-4966-AA7D-E16D97C5D2D4},-93.40518983,37.11566749,EPSG:4326,15N 464002.404E 4107780.675N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar041911,3,A,2005-03-04,19:11:00,11.7,54.6,0,-9999,No rain,20:07:00,8.6,64.7,0,-9999,No rain,44,43,None present,None present,0.74,81,2005,3,Left,28,90,-9999,1,Grassland/Prairie,NA,2005-03-04,19:19:30,{0AD393AA-C8A4-4860-9E58-33C0B4DFCE66},-93.40488461,37.11567523,EPSG:4326,15N 464029.523E 4107781.418N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar041911,3,A,2005-03-04,19:11:00,11.7,54.6,0,-9999,No rain,20:07:00,8.6,64.7,0,-9999,No rain,44,43,None present,None present,0.74,82,2005,4,Right,48,90,-9999,10,Grassland/Prairie,NA,2005-03-04,19:21:35,{73B28CB9-6714-45E8-AEDA-51CE123B4875},-93.40428444,37.11567805,EPSG:4326,15N 464082.845E 4107781.504N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar041911,3,A,2005-03-04,19:11:00,11.7,54.6,0,-9999,No rain,20:07:00,8.6,64.7,0,-9999,No rain,44,43,None present,None present,0.74,83,2005,5,Left,123,90,-9999,3,Grassland/Prairie,By ray house,2005-03-04,19:27:55,{A8DEC225-D478-4D2B-A993-929FDB5E3BDB},-93.39902375,37.10762011,EPSG:4326,15N 464546.458E 4106885.609N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar041911,3,A,2005-03-04,19:11:00,11.7,54.6,0,-9999,No rain,20:07:00,8.6,64.7,0,-9999,No rain,44,43,None present,None present,0.74,84,2005,6,Right,90,90,-9999,5,Grassland/Prairie,NA,2005-03-04,19:34:41,{06EE2748-5527-464B-8296-09042339E2BF},-93.40440598,37.09972687,EPSG:4326,15N 464064.512E 4106011.988N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar021130,1,DayB,2005-03-02,11:30:00,12.4,20.4,0.8,282,No rain,12:03:00,12.8,18.8,2.5,44,No rain,0,6, 5 - 25, 5 - 25,0.74,85,2005,1,Right,21,90,-9999,2,Upland Forest,NA,2005-03-02,11:42:36,{1B265AFF-8EBF-4099-A7DE-02AEE89F3C32},-93.40227892,37.10370258,EPSG:4326,15N 464255.392E 4106452.235N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar021130,1,DayB,2005-03-02,11:30:00,12.4,20.4,0.8,282,No rain,12:03:00,12.8,18.8,2.5,44,No rain,0,6, 5 - 25, 5 - 25,0.74,86,2005,2,Right,123,90,-9999,3,Riparian Grassland,NA,2005-03-02,11:48:14,{8BD2336D-DF1A-4C48-953C-BAA6329FBDE6},-93.40342582,37.09302738,EPSG:4326,15N 464148.453E 4105268.405N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar021130,1,DayB,2005-03-02,11:30:00,12.4,20.4,0.8,282,No rain,12:03:00,12.8,18.8,2.5,44,No rain,0,6, 5 - 25, 5 - 25,0.74,87,2005,3,Left,25,90,-9999,1,Upland Forest,NA,2005-03-02,11:57:58,{81598A49-A3C3-4C08-BDBE-D65A22E065B0},-93.41566345,37.10238692,EPSG:4326,15N 463065.46E 4106311.403N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar022029,1,B,2005-03-02,20:29:00,10.4,27.2,0.3,30,No rain,21:16:00,4,58.5,0,-9999,No rain,66,33,None present,None present,0.74,88,2005,1,Right,21,90,-9999,1,Upland Forest,NA,2005-03-02,20:31:03,{A1705585-E2BF-4E57-BA5B-ECCC643795F3},-93.4166375,37.11592895,EPSG:4326,15N 462985.501E 4107814.081N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar022029,1,B,2005-03-02,20:29:00,10.4,27.2,0.3,30,No rain,21:16:00,4,58.5,0,-9999,No rain,66,33,None present,None present,0.74,89,2005,2,Left,33,90,-9999,5,Grassland/Prairie,NA,2005-03-02,20:37:41,{9B802D0C-2EF7-4A4D-95B8-CF7D9871F925},-93.40531605,37.11567484,EPSG:4326,15N 463991.193E 4107781.539N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar022029,1,B,2005-03-02,20:29:00,10.4,27.2,0.3,30,No rain,21:16:00,4,58.5,0,-9999,No rain,66,33,None present,None present,0.74,90,2005,3,Right,37,90,-9999,3,Grassland/Prairie,NA,2005-03-02,20:48:42,{35C599BF-9D22-4AAD-9490-42693DAC396E},-93.40442195,37.09994216,EPSG:4326,15N 464063.194E 4106035.879N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar022029,1,B,2005-03-02,20:29:00,10.4,27.2,0.3,30,No rain,21:16:00,4,58.5,0,-9999,No rain,66,33,None present,None present,0.74,91,2005,4,Right,43,90,-9999,2,Grassland/Prairie,NA,2005-03-02,20:50:05,{33C95132-38E4-4A29-B9E9-46CFC4854F07},-93.40440164,37.09963345,EPSG:4326,15N 464064.855E 4106001.623N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar022029,1,B,2005-03-02,20:29:00,10.4,27.2,0.3,30,No rain,21:16:00,4,58.5,0,-9999,No rain,66,33,None present,None present,0.74,92,2005,5,Right,39,90,-9999,4,Riparian Forest,NA,2005-03-02,20:52:37,{7B32AA4A-331A-4E46-BAD8-66F5FE77634B},-93.40398362,37.09676223,EPSG:4326,15N 464100.645E 4105682.944N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar022029,1,B,2005-03-02,20:29:00,10.4,27.2,0.3,30,No rain,21:16:00,4,58.5,0,-9999,No rain,66,33,None present,None present,0.74,93,2005,6,Right,58,90,-9999,2,Riparian Grassland,NA,2005-03-02,20:56:41,{F531233C-5BF7-43DD-A15D-62A23640779C},-93.40378627,37.09198949,EPSG:4326,15N 464115.93E 4105153.402N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar022029,1,B,2005-03-02,20:29:00,10.4,27.2,0.3,30,No rain,21:16:00,4,58.5,0,-9999,No rain,66,33,None present,None present,0.74,94,2005,7,Left,32,90,-9999,1,Riparian Grassland,NA,2005-03-02,20:57:32,{C85100E7-7E20-4B07-BF5B-9097A603C877},-93.40399684,37.09184776,EPSG:4326,15N 464097.152E 4105137.759N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar022029,1,B,2005-03-02,20:29:00,10.4,27.2,0.3,30,No rain,21:16:00,4,58.5,0,-9999,No rain,66,33,None present,None present,0.74,95,2005,8,Right,144,90,-9999,2,Riparian Grassland,NA,2005-03-02,20:59:58,{56B335B8-30AA-4090-A621-CC84DB91B02C},-93.40458031,37.09158207,EPSG:4326,15N 464045.173E 4105108.506N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2005Mar02,WICRDeerSV2005Mar022029,1,B,2005-03-02,20:29:00,10.4,27.2,0.3,30,No rain,21:16:00,4,58.5,0,-9999,No rain,66,33,None present,None present,0.74,96,2005,9,Right,55,90,-9999,5,Grassland/Prairie,NA,2005-03-02,21:02:14,{DE866E64-C7A6-4BDB-B91F-9FB5E04411B9},-93.40732116,37.09244334,EPSG:4326,15N 463802.004E 4105205.092N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
