EventID,PeriodID,ParkCode,Route,SurveyNumber,Round,DeerDate,StartTime,BeginningTemperatureInCelsius,BeginningHumidityInPercent,BeginningWindInMetersPerSecond,BeginningWindDirectionInDegrees,BeginningPrecipitation,EndTime,EndingTemperatureInCelsius,EndingHumidityInPercent,EndingWindInMetersPerSecond,EndingWindDirectionInDegrees,EndingPrecipitation,MoonIlluminationInPercent,DeerTotal,BeginningCloudCoverInPercent,EndingCloudCoverInPercent,FieldNotes,dwcType,BasisofRecord,ScientificName,TaxonRank
PERIDeerSV2016Jan122021,PERIDeerSV2016Jan05,PERI,Tour Road,2,C,2016-01-12,20:21:00,-0.6,70.3,0.1,232,No rain,21:29:00,-1.6,71.9,0.5,336,No rain,6,15,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2016Jan201759,PERIDeerSV2016Jan05,PERI,Tour Road,3,A,2016-01-20,17:59:00,-0.6,63.1,1.2,272,Mist or fog,18:58:00,-1.6,89.7,3.2,272,Mist or fog,84,22, 95 - 100, 95 - 100,Started survey 30 minutes early due to fog,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2016Jan201900,PERIDeerSV2016Jan05,PERI,Tour Road,3,B,2016-01-20,19:00:00,-1.6,89.7,3.2,272,Mist or fog,19:45:00,-1.6,91.4,2.7,272,Mist or fog,84,7, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2016Jan201946,PERIDeerSV2016Jan05,PERI,Tour Road,3,C,2016-01-20,19:46:00,-1.6,89.7,3.2,272,Mist or fog,20:45:00,-1.8,92.3,2.9,272,Mist or fog,84,14, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2016Jan261835,PERIDeerSV2016Jan05,PERI,Tour Road,4,A,2016-01-26,18:35:00,1.3,57.3,0.4,118,No rain,19:34:00,-2.3,82.7,0.5,118,No rain,95,10, 1 - 5,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2016Jan261936,PERIDeerSV2016Jan05,PERI,Tour Road,4,B,2016-01-26,19:36:00,-2.3,82.7,0.5,118,No rain,20:28:00,-2.9,87,0.6,118,No rain,95,8,Trace - 1,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2016Jan262035,PERIDeerSV2016Jan05,PERI,Tour Road,4,C,2016-01-26,20:35:00,-2.9,87,0.6,118,No rain,21:18:00,-2.6,86.1,0,-9999,No rain,95,6,Trace - 1, 1 - 5,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2017Jan101819,PERIDeerSV2017Jan10,PERI,Tour Road,1,A,2017-01-10,18:19:00,9,55.1,0,-9999,No rain,19:40:00,7,61.2,0,-9999,No rain,95,40, 75 - 95, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2017Jan101943,PERIDeerSV2017Jan10,PERI,Tour Road,1,B,2017-01-10,19:43:00,7,61.2,0,-9999,No rain,20:39:00,-9999,-9999,-9999,-9999,No rain,95,24, 75 - 95, 95 - 100,"The kestral broke therefore the ending Temperture Humidity, and Wind Speed could not be recorded.",Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2017Jan181827,PERIDeerSV2017Jan10,PERI,Tour Road,2,A,2017-01-18,18:27:00,7.8,100,1,114,Light drizzle,20:03:00,8.8,87,0.4,240,No rain,64,96, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2017Jan182007,PERIDeerSV2017Jan10,PERI,Tour Road,2,B,2017-01-18,20:07:00,8.8,87,0.4,240,No rain,21:35:00,7.9,93.2,0,-9999,No rain,64,72, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2017Jan241834,PERIDeerSV2017Jan10,PERI,Tour Road,3,A,2017-01-24,18:34:00,16.5,49.6,0.7,136,No rain,19:57:00,15.4,57.7,1.8,176,No rain,12,62, 1 - 5, 1 - 5,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2017Jan241958,PERIDeerSV2017Jan10,PERI,Tour Road,3,B,2017-01-24,19:58:00,15.4,57.7,1.8,176,No rain,21:21:00,15.5,62.4,1.4,214,No rain,12,77, 1 - 5,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2017Jan311841,PERIDeerSV2017Jan10,PERI,Tour Road,4,A,2017-01-31,18:41:00,14.2,23.8,1.8,44,No rain,20:02:00,14.8,25.7,0.5,140,No rain,14,90,Trace - 1,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2017Jan312005,PERIDeerSV2017Jan10,PERI,Tour Road,4,B,2017-01-31,20:05:00,14.8,25.7,0.5,140,No rain,21:22:00,12.6,30.9,0.4,198,No rain,14,77,None present, 1 - 5,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2018Jan091818,PERIDeerSV2018Jan09,PERI,Tour Road,1,A,2018-01-09,18:18:00,5.3,79.2,0.8,60,No rain,19:45:00,4.1,91.3,0.9,60,No rain,47,79, 50 - 75,Trace - 1,Black suburban driven. All fields were hayed in December (vegetation is very short),Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2018Jan091947,PERIDeerSV2018Jan09,PERI,Tour Road,1,B,2018-01-09,19:47:00,4.1,91.3,0.9,60,No rain,21:01:00,4.1,91.7,1,60,No rain,47,70,Trace - 1, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2018Jan171826,PERIDeerSV2018Jan09,PERI,Tour Road,2,A,2018-01-17,18:26:00,-4.1,61.9,0,-9999,No rain,19:24:00,-7.4,58.5,0,-9999,No rain,0,32,None present,None present,Black suburban driven,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2018Jan171926,PERIDeerSV2018Jan09,PERI,Tour Road,2,B,2018-01-17,19:26:00,-7.4,58.5,0,-9999,No rain,20:20:00,-8.1,68.1,0,-9999,No rain,0,24,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2018Jan172026,PERIDeerSV2018Jan09,PERI,Tour Road,2,C,2018-01-17,20:26:00,-8.1,68.1,0,-9999,No rain,21:18:00,-9.7,74.2,0,-9999,No rain,0,20,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2018Jan231833,PERIDeerSV2018Jan09,PERI,Tour Road,3,A,2018-01-23,18:33:00,1.7,72.4,0,-9999,No rain,19:43:00,-1.9,69.6,0.5,217,No rain,33,38,Trace - 1,None present,White Suburban,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2018Jan231945,PERIDeerSV2018Jan09,PERI,Tour Road,3,B,2018-01-23,19:45:00,-1.9,69.6,0.5,217,No rain,20:42:00,-2.7,83.9,0,-9999,No rain,33,30,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2018Jan301840,PERIDeerSV2018Jan09,PERI,Tour Road,4,A,2018-01-30,18:40:00,6.3,42.5,3.6,3,No rain,19:43:00,4.4,44.4,1.2,3,No rain,97,67, 25 - 50, 75 - 95,"F250 driven, vehicle taller than others could see over fences with F250.",Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2018Jan301945,PERIDeerSV2018Jan09,PERI,Tour Road,4,B,2018-01-30,19:45:00,4.4,44.4,1.2,3,No rain,20:40:00,4.3,47,1.2,3,No rain,97,52, 75 - 95, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2018Jan302042,PERIDeerSV2018Jan09,PERI,Tour Road,4,C,2018-01-30,20:42:00,4.3,47,1.2,3,No rain,21:39:00,4.2,47.1,1,3,No rain,97,49, 75 - 95, 75 - 95,"Ending wind speed was estimated, kestrel was not reporting number. Stopped survey from 20:42 to 20:48 to repair spotlight.",Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2019Feb061848,PERIDeerSv2019Jan30,PERI,Tour Road,2,A,2019-02-06,18:48:00,13.6,95.5,0.9,300,No rain,20:08:00,13.3,97.7,0.4,300,No rain,2,112, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2019Feb062009,PERIDeerSv2019Jan30,PERI,Tour Road,2,B,2019-02-06,20:09:00,13.3,97.7,0.4,300,No rain,21:28:00,13.7,96.1,0.4,300,Light rain,2,77, 95 - 100, 95 - 100,Last survey of the night.,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2019Feb121854,PERIDeerSv2019Jan30,PERI,Tour Road,3,A,2019-02-12,18:54:00,6.3,61,0,-9999,No rain,19:52:00,-0.4,72.3,0,-9999,No rain,43,52,Trace - 1,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2019Feb121954,PERIDeerSv2019Jan30,PERI,Tour Road,3,B,2019-02-12,19:54:00,-0.4,72.3,0,-9999,No rain,20:50:00,-2.2,84.3,0,-9999,No rain,43,43,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2019Feb201902,PERIDeerSv2019Jan30,PERI,Tour Road,4,A,2019-02-20,19:02:00,5.7,75.9,0.8,280,No rain,20:07:00,2.6,87.2,0,-9999,No rain,99,59, 95 - 100, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2019Feb202010,PERIDeerSv2019Jan30,PERI,Tour Road,4,B,2019-02-20,20:10:00,2.6,87.2,0,-9999,No rain,21:06:00,2.6,90.2,0.7,280,No rain,99,51, 75 - 95, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2019Feb202109,PERIDeerSv2019Jan30,PERI,Tour Road,4,C,2019-02-20,21:09:00,2.6,90.2,0.7,280,No rain,22:56:00,2.9,88,0.6,280,No rain,99,31, 75 - 95, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2019Jan301840,PERIDeerSv2019Jan30,PERI,Tour Road,1,A,2019-01-30,18:40:00,-2.8,35.6,2.2,273,No rain,19:50:00,-5.1,39.5,1.8,273,No rain,27,46, 75 - 95,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2019Jan301952,PERIDeerSv2019Jan30,PERI,Tour Road,1,B,2019-01-30,19:52:00,-5.1,39.5,1.8,273,No rain,20:56:00,-5.3,39.9,1.5,273,No rain,27,45,None present,None present,Bedded deer have been moving as we approach.,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2020Jan071817,PERIDeerSv2020Jan07,PERI,Tour Road,1,A,2020-01-07,18:17:00,6.2,58,0.5,280,No rain,19:32:00,4.1,54.6,0.5,280,No rain,92,54,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2020Jan071939,PERIDeerSv2020Jan07,PERI,Tour Road,1,B,2020-01-07,19:39:00,4.1,54.6,0.5,280,No rain,20:47:00,1.7,58.7,0.8,280,No rain,92,45,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2020Jan141824,PERIDeerSv2020Jan07,PERI,Tour Road,2,A,2020-01-14,18:24:00,9.5,85.8,0.8,272,No rain,19:49:00,8.6,88.9,1.3,272,No rain,74,87,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2020Jan141952,PERIDeerSv2020Jan07,PERI,Tour Road,2,B,2020-01-14,19:52:00,8.6,88.9,1.3,272,No rain,21:03:00,9.7,93.7,2,272,No rain,74,50,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2020Jan221832,PERIDeerSv2020Jan07,PERI,Tour Road,3,A,2020-01-22,18:32:00,3.3,97.3,2.3,14,Light drizzle,19:43:00,1.6,92.8,2,14,Mist or fog,3,85, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2020Jan221945,PERIDeerSv2020Jan07,PERI,Tour Road,3,B,2020-01-22,19:45:00,1.6,92.8,2,14,Mist or fog,21:02:00,1.8,98.1,1.6,14,Light rain,3,84, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2020Jan281839,PERIDeerSv2020Jan07,PERI,Tour Road,4,A,2020-01-28,18:39:00,3.8,95.5,1.7,260,Light rain,19:45:00,3.3,94.5,1.4,260,Light drizzle,17,90, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2020Jan281948,PERIDeerSv2020Jan07,PERI,Tour Road,4,B,2020-01-28,19:48:00,3.3,94.5,1.4,260,Light drizzle,20:04:00,3.6,94.2,3.5,260,Light drizzle,17,81, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2022Feb081850,PERIDeerSv2022Jan11,PERI,Tour Road,4,A,2022-02-08,18:50:00,10.8,63.5,0.3,40,No rain,19:59:00,9.9,42.3,1.3,40,No rain,50,50, 1 - 5, 25 - 50,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2022Feb081957,PERIDeerSv2022Jan11,PERI,Tour Road,4,B,2022-02-08,19:57:00,9.9,42.3,1.3,40,No rain,20:53:00,9.9,42.5,0.4,40,No rain,50,41, 25 - 50, 50 - 75,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2022Feb082056,PERIDeerSv2022Jan11,PERI,Tour Road,4,C,2022-02-08,20:56:00,9.9,42.5,0.4,40,No rain,21:48:00,8.6,46.3,0,40,No rain,50,24, 50 - 75, 25 - 50,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2022Jan111821,PERIDeerSv2022Jan11,PERI,Tour Road,1,A,2022-01-11,18:21:00,4.2,87.5,0.1,318,No rain,19:19:00,6.6,44.5,0.9,318,No rain,71,36,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2022Jan111922,PERIDeerSv2022Jan11,PERI,Tour Road,1,B,2022-01-11,19:22:00,6.6,44.5,0.9,318,No rain,20:17:00,5.3,47.6,0,318,No rain,71,24,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2022Jan191829,PERIDeerSv2022Jan11,PERI,Tour Road,2,A,2022-01-19,18:29:00,-3.4,68.4,1,213,No rain,19:35:00,-4.1,72.5,3.2,213,No rain,96,49, 75 - 95, 25 - 50,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2022Jan191937,PERIDeerSv2022Jan11,PERI,Tour Road,2,B,2022-01-19,19:37:00,-4.1,72.5,3.2,213,No rain,20:39:00,-4.8,66.7,3.7,213,No rain,96,39, 25 - 50, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2022Jan192042,PERIDeerSv2022Jan11,PERI,Tour Road,2,C,2022-01-19,20:42:00,-4.8,66.7,3.7,213,No rain,21:36:00,-5.8,65.6,2.4,213,No rain,96,42, 75 - 95, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2022Jan251835,PERIDeerSv2022Jan11,PERI,Tour Road,3,A,2022-01-25,18:35:00,-1.4,36.4,1.2,170,No rain,19:34:00,-3.5,41.5,1.5,170,No rain,50,33, 75 - 95, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2022Jan251936,PERIDeerSv2022Jan11,PERI,Tour Road,3,B,2022-01-25,19:36:00,-3.5,41.5,1.5,170,No rain,20:25:00,-3.9,43.2,2.5,170,No rain,50,22, 5 - 25, 25 - 50,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2023Feb061848,PERIDeerSv2023Jan10,PERI,Tour Road,4,A,2023-02-06,18:48:00,16.3,76.7,5.7,40,No rain,20:16:00,15,76.9,5,40,No rain,99,101, 95 - 100, 75 - 95,"It was that warm that night, double checked records",Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2023Feb062018,PERIDeerSv2023Jan10,PERI,Tour Road,4,B,2023-02-06,20:18:00,15,76.9,5,40,No rain,21:36:00,14.2,78.2,2.2,40,No rain,99,91, 75 - 95, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2023Jan101820,PERIDeerSv2023Jan10,PERI,Tour Road,1,A,2023-01-10,18:20:00,-9999,56.1,0.8,46,No rain,19:44:00,-9999,61.2,1.6,46,No rain,89,89, 50 - 75, 25 - 50,Issues with kestral weather gage no temp,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2023Jan101945,PERIDeerSv2023Jan10,PERI,Tour Road,1,B,2023-01-10,19:45:00,-9999,61.2,1.6,46,No rain,20:51:00,-9999,61.6,1,46,No rain,89,63, 25 - 50, 5 - 25,Kesteral weather gage had issues no temp,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2023Jan181828,PERIDeerSv2023Jan10,PERI,Tour Road,2,A,2023-01-18,18:28:00,3.9,73.8,0.1,308,No rain,19:53:00,3.8,73.8,0.1,308,No rain,15,71,Trace - 1,Trace - 1,Kesteral weather gage had issues - temp from vehicle sensor,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2023Jan181957,PERIDeerSv2023Jan10,PERI,Tour Road,2,B,2023-01-18,19:57:00,2.8,73.8,0.1,308,No rain,20:58:00,2.8,73.8,0.1,308,No rain,15,48,Trace - 1,None present,Kesteral weather gage had issues - temp is from vehicle sensor,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2023Jan231833,PERIDeerSv2023Jan10,PERI,Tour Road,3,A,2023-01-23,18:33:00,4.6,65.6,0,-9999,No rain,19:45:00,-1.1,63.5,0,-9999,No rain,5,46, 5 - 25, 25 - 50,NA,Event,HumanObservation,Odocoileus virginianus,Species
PERIDeerSV2023Jan231949,PERIDeerSv2023Jan10,PERI,Tour Road,3,B,2023-01-23,19:49:00,-1.1,63.5,0,-9999,No rain,20:53:00,-0.9,75.4,0.8,282,No rain,5,30, 25 - 50, 25 - 50,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2005Mar021030,WICRDeerSV2005Mar02,WICR,Tour Road,1,DayA,2005-03-02,10:30:00,11.4,20.8,0.7,286,No rain,11:05:00,11.4,21.1,0.26,277,No rain,0,10, 5 - 25, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2005Mar021130,WICRDeerSV2005Mar02,WICR,Tour Road,1,DayB,2005-03-02,11:30:00,12.4,20.4,0.8,282,No rain,12:03:00,12.8,18.8,2.5,44,No rain,0,6, 5 - 25, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2005Mar021230,WICRDeerSV2005Mar02,WICR,Tour Road,1,DayC,2005-03-02,12:30:00,12.2,17.5,2.3,47,No rain,13:07:00,14.5,14.4,0.5,34,No rain,0,12, 5 - 25, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2005Mar021923,WICRDeerSV2005Mar02,WICR,Tour Road,1,A,2005-03-02,19:23:00,11,34.2,0,-9999,No rain,20:24:00,10.4,27.2,0.3,30,No rain,66,55, 50 - 75, 50 - 75,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2005Mar022029,WICRDeerSV2005Mar02,WICR,Tour Road,1,B,2005-03-02,20:29:00,10.4,27.2,0.3,30,No rain,21:16:00,4,58.5,0,-9999,No rain,66,33,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2005Mar022122,WICRDeerSV2005Mar02,WICR,Tour Road,1,C,2005-03-02,21:22:00,2.7,58.4,0,-9999,No rain,22:11:00,2.4,62.8,0,-9999,No rain,66,32,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2005Mar031030,WICRDeerSV2005Mar02,WICR,Tour Road,2,DayA,2005-03-03,10:30:00,16,46.4,0,-9999,No rain,11:03:00,13.6,56.8,2.5,324,No rain,0,0, 50 - 75, 50 - 75,No deer,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2005Mar031130,WICRDeerSV2005Mar02,WICR,Tour Road,2,DayB,2005-03-03,11:30:00,16.4,48.3,1.5,14,No rain,12:01:00,14.2,46.6,1.2,346,No rain,0,7, 25 - 50, 25 - 50,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2005Mar031230,WICRDeerSV2005Mar02,WICR,Tour Road,2,DayC,2005-03-03,12:30:00,19,34.5,0.7,342,No rain,12:56:00,17.6,33,1.3,63,No rain,0,0, 5 - 25, 5 - 25,No deer,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2005Mar031909,WICRDeerSV2005Mar02,WICR,Tour Road,2,A,2005-03-03,19:09:00,10.3,51.5,0,-9999,No rain,19:52:00,10.7,60.3,0,-9999,No rain,56,32, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2005Mar032009,WICRDeerSV2005Mar02,WICR,Tour Road,2,B,2005-03-03,20:09:00,10.6,58.1,0,-9999,No rain,20:47:00,9.9,83.1,0.3,-9999,Heavy rain difficult to hear,56,34, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2005Mar041030,WICRDeerSV2005Mar02,WICR,Tour Road,3,DayA,2005-03-04,10:30:00,15.3,54.3,2.1,99,No rain,10:57:00,17.9,49.3,0.4,9,No rain,0,0, 50 - 75, 50 - 75,No deer,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2005Mar041130,WICRDeerSV2005Mar02,WICR,Tour Road,3,DayB,2005-03-04,11:30:00,16.5,49.2,3.2,340,No rain,12:05:00,16.5,48.7,2.5,50,No rain,0,3, 75 - 95, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2005Mar041230,WICRDeerSV2005Mar02,WICR,Tour Road,3,DayC,2005-03-04,12:30:00,17,46.6,0.7,78,No rain,13:00:00,19.2,42.2,2.4,116,No rain,0,0, 50 - 75, 50 - 75,No deer,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2005Mar041911,WICRDeerSV2005Mar02,WICR,Tour Road,3,A,2005-03-04,19:11:00,11.7,54.6,0,-9999,No rain,20:07:00,8.6,64.7,0,-9999,No rain,44,43,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2005Mar042011,WICRDeerSV2005Mar02,WICR,Tour Road,3,B,2005-03-04,20:11:00,8.6,64.7,0,-9999,No rain,20:57:00,7.2,69.8,0,-9999,No rain,44,24,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2005Mar042111,WICRDeerSV2005Mar02,WICR,Tour Road,3,C,2005-03-04,21:11:00,6.8,70.8,0,-9999,No rain,21:41:00,8.8,64,0,-9999,No rain,44,15,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2006Jan111815,WICRDeerSV2006Jan11,WICR,Tour Road,1,A,2006-01-11,18:15:00,11.4,34.7,0.9,174,No rain,19:20:00,-9999,-9999,-9999,203,No rain,90,19,None present,None present,Weather gage stopped working at end of survey,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2006Jan121816,WICRDeerSV2006Jan11,WICR,Tour Road,2,A,2006-01-12,18:16:00,15.1,64.6,0.5,320,No rain,19:17:00,14,69.8,0.7,313,No rain,95,16, 75 - 95, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2006Jan131817,WICRDeerSV2006Jan11,WICR,Tour Road,3,A,2006-01-13,18:17:00,3,53,0.8,29,No rain,19:07:00,2.9,53.4,0.6,20,No rain,99,22,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2007Feb131852,WICRDeerSV2007Feb13,WICR,Tour Road,1,A,2007-02-13,18:52:00,-2.2,55.7,1,98,Snow,19:43:00,-3.4,67.5,2.3,164,Snow,23,10, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2007Feb141853,WICRDeerSV2007Feb13,WICR,Tour Road,2,A,2007-02-14,18:53:00,-5.3,67.1,0,-9999,No rain,19:43:00,-6,64.3,0.4,184,No rain,15,23, 5 - 25, 25 - 50,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2007Feb151846,WICRDeerSV2007Feb13,WICR,Tour Road,3,A,2007-02-15,18:46:00,-7.5,60.8,0.7,224,Snow,19:25:00,-6.9,65,0.4,148,Snow,8,8, 5 - 25, 50 - 75,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2008Feb071845,WICRDeerSV2008Jan03,WICR,Tour Road,5,A,2008-02-07,18:45:00,5.2,61.8,0,-9999,No rain,19:27:00,2.5,75.1,0,-9999,No rain,1,21, 75 - 95, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2008Feb071945,WICRDeerSV2008Jan03,WICR,Tour Road,5,B,2008-02-07,19:45:00,2.5,74.4,0,-9999,No rain,20:25:00,2.8,75,0.9,59,No rain,1,15, 75 - 95, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2008Feb072045,WICRDeerSV2008Jan03,WICR,Tour Road,5,C,2008-02-07,20:45:00,3.1,75.5,0.7,63,No rain,21:19:00,1.8,78.7,1.7,70,No rain,1,6, 95 - 100, 50 - 75,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2008Jan031809,WICRDeerSV2008Jan03,WICR,Tour Road,1,A,2008-01-03,18:09:00,0.4,32.2,1.1,286,No rain,19:08:00,-0.1,34.9,2.4,286,No rain,16,27, 5 - 25,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2008Jan031921,WICRDeerSV2008Jan03,WICR,Tour Road,1,B,2008-01-03,19:21:00,-0.1,34.9,2.4,286,No rain,19:57:00,0.5,36.2,1.4,316,No rain,16,11,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2008Jan032009,WICRDeerSV2008Jan03,WICR,Tour Road,1,C,2008-01-03,20:09:00,0.5,36.2,1.4,316,No rain,20:47:00,-0.9,38.8,1.9,24,No rain,16,13,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2008Jan101815,WICRDeerSV2008Jan03,WICR,Tour Road,2,A,2008-01-10,18:15:00,2.7,55.2,1.1,74,No rain,18:50:00,2.7,80.2,2.8,83,No rain,8,12, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2008Jan101915,WICRDeerSV2008Jan03,WICR,Tour Road,2,B,2008-01-10,19:15:00,2.7,81.3,2.8,112,No rain,19:58:00,2.8,81.3,2.5,90,Snow,8,21, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2008Jan102015,WICRDeerSV2008Jan03,WICR,Tour Road,2,C,2008-01-10,20:15:00,2.8,81.5,2.9,84,No rain,20:46:00,2.7,79,1.6,76,No rain,8,11, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2008Jan171826,WICRDeerSV2008Jan03,WICR,Tour Road,3,A,2008-01-17,18:26:00,-3,46.3,0,-9999,No rain,19:17:00,-6.7,58.4,0,-9999,No rain,76,16,Trace - 1,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2008Jan171922,WICRDeerSV2008Jan03,WICR,Tour Road,3,B,2008-01-17,19:22:00,-6.7,58.4,0,-9999,No rain,19:49:00,-9.7,80.8,0,-9999,No rain,76,5,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
