ParkName,ParkCode,LocationID,PeriodID,EventID,ChannelType,SiteNumber,SampleLocation,RiparianCover_0to25_Meters,RiparianCover_26to50_Meters,RiparianCover_51to75_Meters,RiparianCover_76to100_Meters,RiparianCover_GT100_Meters,StreamBankErosionCover,dwcType,dwcBasisOfRecord
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2016Sep10,PIPEShiner2016Sep10,main,3,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2016Sep10,PIPEShiner2016Sep10,main,3,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2016Sep10,PIPEShiner2016Sep10,main,4,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2016Sep10,PIPEShiner2016Sep10,main,4,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2016Sep10,PIPEShiner2016Sep10,main,5,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2016Sep10,PIPEShiner2016Sep10,main,5,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2021Aug26,PIPEShiner2021Aug26,main,1,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),1,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2021Aug26,PIPEShiner2021Aug26,main,1,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),1,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2021Aug26,PIPEShiner2021Aug26,main,2,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),1,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2021Aug26,PIPEShiner2021Aug26,main,2,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),1,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2021Aug26,PIPEShiner2021Aug26,main,3,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),1,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2021Aug26,PIPEShiner2021Aug26,main,3,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),1,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2021Aug26,PIPEShiner2021Aug26,main,4,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),1,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2021Aug26,PIPEShiner2021Aug26,main,4,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),1,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2021Aug26,PIPEShiner2021Aug26,main,5,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),1,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2021Aug26,PIPEShiner2021Aug26,main,5,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),1,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2022Aug18,PIPEShiner2022Aug18,main,1,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2022Aug18,PIPEShiner2022Aug18,main,2,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2022Aug18,PIPEShiner2022Aug18,main,5,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,1,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,1,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,2,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,2,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,3,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,3,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,4,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,4,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,5,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,5,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,1,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,1,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,1,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,1,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,2,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,2,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),2,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,3,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),2,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,3,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),2,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,4,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),4,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,4,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),2,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,5,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),2,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,5,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,1,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),2,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,1,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),2,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,2,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),2,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,2,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),2,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,3,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),2,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,3,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),2,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,4,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),2,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,4,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),2,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,5,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),2,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,5,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),2,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,1,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,1,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
