ParkName,ParkCode,LocationID,PeriodID,EventID,CloudCover_Percent,WindIntensity,PrecipitationType,PrecipitationIntensity,SH_Springs_Present,SH_StreamFlow_Description,WeatherComments,AdditionalComments,dwcType,dwcBasisOfRecord
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,-999,NA,NA,NA,FALSE,trickle between pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,-999,NA,NA,NA,FALSE,isolated pools,clear-sunny,Pool 2:  cardinal shiners have parasites.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,-999,NA,NA,NA,FALSE,isolated pools,clear-sunny,right,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,-999,NA,NA,NA,FALSE,high flow,partly cloudy,Picture #3 Creek Chub,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,-999,NA,NA,NA,TRUE,isolated pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,-999,NA,NA,NA,FALSE,moderate flow between pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2001Aug28,TAPRShiner2001Oct09,-999,NA,NA,NA,FALSE,isolated pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2002Sep30,TAPRShiner2002Oct02,-999,NA,NA,NA,FALSE,isolated pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2003Oct06,TAPRShiner2003Oct07,-999,NA,NA,NA,FALSE,isolated pools,clear-sunny,Pictures:  14 Topeka; 15 Golden Shiner,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2004Oct04,TAPRShiner2004Oct05,-999,NA,NA,NA,FALSE,isolated pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2005Oct03,TAPRShiner2005Oct05,-999,NA,NA,NA,FALSE,moderate flow between pools,cloudy,Riparian corridor #9 = pond,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2006Sep18,TAPRShiner2006Sep20,-999,NA,NA,NA,FALSE,isolated pools,partly cloudy,mussel valves; ludwigia spp. and filamentous algae  in pool #3. large snapping turtle in pool #3. and Zannichelia or Potomogeton foliousus in pool #3,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2007Sep09,TAPRShiner2007Sep12,-999,NA,NA,NA,TRUE,isolated pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2008Sep07,TAPRShiner2008Sep09,-999,NA,NA,NA,FALSE,isolated pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2009Sep08,TAPRShiner2009Sep11,-999,NA,NA,NA,FALSE,flow between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2010Sep07,TAPRShiner2010Sep08,-999,NA,NA,NA,TRUE,trickle between pools,cloudy,Bluff on river left at sites 1 and 2,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2013Sep18,TAPRShiner2013Sep19,-999,NA,NA,NA,FALSE,trickle between pools,clear-sunny,Lots of large crayfish.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2014Sept09,TAPRShiner2014Sep09,-999,NA,NA,NA,FALSE,isolated pools,clear-sunny,All water in stream suspected to be drainage from pond,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2015Aug30,TAPRShiner2015Aug31,-999,NA,NA,NA,FALSE,isolated pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2016Aug31,TAPRShiner2016Sep02,-999,NA,NA,NA,FALSE,trickle between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2017Sep05,TAPRShiner2017Sep05,-999,NA,NA,NA,FALSE,isolated pools,clear-sunny,only 4 pools,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2018Sep04,TAPRShiner2018Sep05,-999,NA,NA,NA,FALSE,isolated pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2019Sep10,TAPRShiner2019Sep11,-999,NA,NA,NA,FALSE,isolated pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2021Sep07,TAPRShiner2021Sep08,-999,NA,NA,NA,FALSE,isolated pools,clear-sunny,Rained ~ 5 inches 4 days before sampling this reach. Water levels low prior to rain. Could not get 5 sites for sampling.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2022Aug16,TAPRShiner2022Aug16,-999,NA,NA,NA,FALSE,isolated pools,cloudy,water levels very low,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,-999,NA,NA,NA,FALSE,moderate flow between pools,clear-sunny,Pool 1.2.3:  streambank with lots of Astr. Canadensis. some trees Spart pec. Pool 4:  same as 1.2.3 but no trees.  Pool 5 same as 1.2.3 but only had one tree.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,-999,NA,NA,NA,FALSE,trickle between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,-999,NA,NA,NA,FALSE,moderate flow between pools,cloudy,Pictures:  16 Brook Silverside; 17 Blackstripe topminnow; 18 Bluegill; 19 Spotted Sucker; 20 Golden Redhorse; 21 Golden Redhorse; 22 Mosquitofish; 23 Largemouth Bass.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,-999,NA,NA,NA,FALSE,moderate flow between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,-999,NA,NA,NA,FALSE,moderate flow between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2007Sep09,TAPRShiner2007Sep12,-999,NA,NA,NA,TRUE,isolated pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2008Sep07,TAPRShiner2008Sep10,-999,NA,NA,NA,TRUE,isolated pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2009Sep08,TAPRShiner2009Sep11,-999,NA,NA,NA,TRUE,isolated pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,-999,NA,NA,NA,FALSE,moderate flow between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2018Sep04,TAPRShiner2018Sep05,-999,NA,NA,NA,FALSE,trickle between pools,raining,Site 1 within channelized section,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2001Aug28,TAPRShiner2001Aug29,-999,NA,NA,NA,FALSE,moderate flow between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2002Sep30,TAPRShiner2002Oct03,-999,NA,NA,NA,TRUE,trickle between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2003Oct06,TAPRShiner2003Oct08,-999,NA,NA,NA,FALSE,moderate flow between pools,cloudy,Picture 24 Fathead minnow,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2004Oct04,TAPRShiner2004Oct06,-999,NA,NA,NA,TRUE,moderate flow between pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2005Oct03,TAPRShiner2005Oct05,-999,NA,NA,NA,TRUE,moderate flow between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2006Sep18,TAPRShiner2006Sep20,-999,NA,NA,NA,TRUE,trickle between pools,partly cloudy,Watercress. Zannichelia?. Ludwigia. veronica,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2001Aug28,TAPRShiner2001Oct10,-999,NA,NA,NA,FALSE,trickle between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2002Sep30,TAPRShiner2002Oct01,-999,NA,NA,NA,FALSE,trickle between pools,partly cloudy,Pool 5 unknown algae collected,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2003Oct06,TAPRShiner2003Oct07,-999,NA,NA,NA,TRUE,moderate flow between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,-999,NA,NA,NA,TRUE,moderate flow between pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2005Oct03,TAPRShiner2005Oct04,-999,NA,NA,NA,TRUE,moderate flow between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2006Sep18,TAPRShiner2006Sep19,-999,NA,NA,NA,TRUE,isolated pools,clear-sunny,watercrss; eleocharis. samolus parviflorus present,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2007Sep09,TAPRShiner2007Sep10,-999,NA,NA,NA,TRUE,trickle between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2008Sep07,TAPRShiner2008Sep08,-999,NA,NA,NA,TRUE,flow between pools,cloudy,Watercress,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,-999,NA,NA,NA,TRUE,flow between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2015Aug30,TAPRShiner2015Sep01,-999,NA,NA,NA,FALSE,moderate flow between pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,-999,NA,NA,NA,FALSE,isolated pools,cloudy,Water levels very low. lots of filamentous algae. No fish collecected at sites,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,-999,NA,NA,NA,TRUE,flow between pools,clear-sunny,Rained ~ 5 inches 4 days before sampling. Water was very low prior to sampling. Only took count data for fish.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2006Sep18,TAPRShiner2006Sep18,-999,NA,NA,NA,FALSE,isolated pools,clear-sunny,water levels low,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2007Sep09,TAPRShiner2007Sep11,-999,NA,NA,NA,TRUE,moderate flow between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2008Sep07,TAPRShiner2008Sep09,-999,NA,NA,NA,FALSE,flow between pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2009Sep08,TAPRShiner2009Sep09,-999,NA,NA,NA,FALSE,flow between pools,raining,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2015Aug30,TAPRShiner2015Sep01,-999,NA,NA,NA,FALSE,moderate flow between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,-999,NA,NA,NA,FALSE,flow between pools,cloudy,Rained day before; Fox creek up about 1 foot from previous 2 days when data sonde was deployed Water very turbid. Could only sample ~2/3 of pools and run,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2021Sep07,TAPRShiner2021Sep09,-999,NA,NA,NA,FALSE,flow between pools,clear-sunny,Rained ~ 5 inches 5 days before sampling reach. Only took count data for fish.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2001Aug28,TAPRShiner2001Oct10,-999,NA,NA,NA,FALSE,moderate flow between pools,partly cloudy,Pool 1:  sampling effort was minimal because of large cobble getting caught up in net.  Pool 2:  only seined 10 m of 30m of pool area.  Pool 4:  only seined 10 m of 20 m of pool area.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2002Sep30,TAPRShiner2002Oct01,-999,NA,NA,NA,FALSE,trickle between pools,partly cloudy,Pools 1 and to a lesser degree 2--quite a bit of macrophytes (coon-tail) Pool 4 tree down obstructing pool. hung up on rocks.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2003Oct06,TAPRShiner2003Oct07,-999,NA,NA,NA,FALSE,moderate flow between pools,clear-sunny,Pictures:  7. 8 Golden Redhorse; 9. 10 Longear Sunfish;  11 Orangespotted Sunfish,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2004Oct04,TAPRShiner2004Oct06,-999,NA,NA,NA,FALSE,moderate flow between pools,partly cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2005Oct03,TAPRShiner2005Oct04,-999,NA,NA,NA,TRUE,moderate flow between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2006Sep18,TAPRShiner2006Sep19,-999,NA,NA,NA,TRUE,isolated pools,clear-sunny,watercress. myriophyllum spicatum - large beds. Sagattaria filamentous grenn algae- lots.  Callitriche heterophylla. eleocharis spp (marginal habitat),Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2007Sep09,TAPRShiner2007Sep10,-999,NA,NA,NA,TRUE,trickle between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2008Sep07,TAPRShiner2008Sep08,-999,NA,NA,NA,TRUE,flow between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2009Sep08,TAPRShiner2009Sep10,-999,NA,NA,NA,TRUE,flow between pools,cloudy,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2015Aug30,TAPRShiner2015Sep01,-999,NA,NA,NA,TRUE,moderate flow between pools,clear-sunny,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2018Sep04,TAPRShiner2018Sep05,-999,NA,NA,NA,FALSE,isolated pools,cloudy,Water levels very low; a lot of aquatic vegetation and algae; for site 3-only seined half of pool due to large log jam.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2021Sep07,TAPRShiner2021Sep09,-999,NA,NA,NA,TRUE,trickle between pools,clear-sunny,Rained ~ 5 inches 5 days before sampling. Water levels low prior to rain. Only took count data for fish,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2001Aug28,TAPRShiner2001Oct10,-999,NA,NA,NA,FALSE,trickle between pools,partly cloudy,Pool 4:  pool as deep as waders +; went slow for this reason. fish could have went beside us.  DO meter got accidently turned off after pool 4 (calibration could be off),Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2002Sep30,TAPRShiner2002Oct01,-999,NA,NA,NA,FALSE,isolated pools,clear-sunny,Pool 4 -- 2 seine runs due to poor yield,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2003Oct06,TAPRShiner2003Oct07,-999,NA,NA,NA,FALSE,moderate flow between pools,clear-sunny,Picture 12 orangethroat Darter; 13 Cardinal Shiner.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2004Oct04,TAPRShiner2004Oct06,-999,NA,NA,NA,FALSE,moderate flow between pools,cloudy,Pool 1 was to deep to seine effectively.,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2005Oct03,TAPRShiner2005Oct04,-999,NA,NA,NA,FALSE,moderate flow between pools,clear-sunny,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2006Jun15,WICRStfish2006Jun15,0,Calm,None,NA,FALSE,NA,NA,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,80,Calm,None,NA,FALSE,NA,NA,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,0,Calm,None,NA,FALSE,NA,NA,Water levels were good for sampling - water clear. Some spots too deep to sample at upper end.,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,100,Moderate,None,NA,FALSE,NA,NA,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,0,Calm,None,NA,FALSE,NA,NA,Deep pool at upstream end of reach was too deep to sample; only sampled margin on river left,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2019Jun03,WICRStfish2019Jun11,40,Calm,None,NA,FALSE,NA,NA,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2022Jun02,WICRStfish2022Jun14,20,Calm,None,NA,FALSE,NA,NA,Could not sample last ~ 20 meters due to deep pool,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish02,WICRStfish2006Jun15,WICRStfish2006Jun15,0,Light,None,NA,FALSE,NA,NA,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish02,WICRStfish2007May09,WICRStfish2007May09,75,Calm,None,NA,FALSE,NA,NA,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish02,WICRStfish2010May03,WICRStfish2010May03,0,Calm,None,NA,FALSE,NA,NA,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish02,WICRStfish2013May06,WICRStfish2013May06,30,Calm,None,NA,FALSE,NA,NA,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish02,WICRStfish2016May04,WICRStfish2016May04,0,Calm,None,NA,FALSE,NA,NA,Difficult to net some areas due to heavy amounts of algae,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish02,WICRStfish2019Jun03,WICRStfish2019Jun03,10,Calm,None,NA,FALSE,NA,NA,Water up 3 inches from normal; Low abundance of some species due to high rain/flow event,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish02,WICRStfish2022Jun02,WICRStfish2022Jun09,0,Calm,None,NA,FALSE,NA,NA,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish03,WICRStfish2006Jun15,WICRStfish2006Jun15,0,Light,None,NA,FALSE,NA,NA,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish03,WICRStfish2007May09,WICRStfish2007May09,100,Calm,None,NA,FALSE,NA,Scattered thunder storms for past two days,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish03,WICRStfish2010May03,WICRStfish2010May03,0,Light,None,NA,FALSE,NA,NA,Large rocks on river right made it difficult to catch sculpins.,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish03,WICRStfish2013May06,WICRStfish2013May06,10,Calm,None,NA,FALSE,NA,NA,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish03,WICRStfish2016May04,WICRStfish2016May04,0,Calm,None,NA,FALSE,NA,NA,Approx. 1/4 of site sampled with 2 backpack shockers. Remaining 3/4 of site sampled with 1 shocker,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish03,WICRStfish2019Jun03,WICRStfish2019Jun03,40,Light,None,NA,FALSE,NA,Rained lightly night before and early morning,New backpack shocker kept shutting off near band-due to clay substrate. Lower abundance of some species due to high rain/flow events sos,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish03,WICRStfish2022Jun02,WICRStfish2022Jun02,100,Calm,None,NA,FALSE,NA,Cool,Rained previous day and a half. water up ~ 5-6 inches previous day. water levels have dropped ~ 3 inches last night and 2 inches today,Event,HumanObservation
