ParkUnit,Plot,SubPlot,EventDate,CanopyType,ReadingNumber,DotScore
Arkansas Post,ARPO22,1,2007-06-05,Total,4,96
Arkansas Post,ARPO22,1,2011-06-08,Hardwood,1,94
Arkansas Post,ARPO22,1,2011-06-08,Hardwood,2,96
Arkansas Post,ARPO22,1,2011-06-08,Hardwood,3,96
Arkansas Post,ARPO22,1,2011-06-08,Hardwood,4,96
Arkansas Post,ARPO22,1,2011-06-08,Total,1,94
Arkansas Post,ARPO22,1,2011-06-08,Total,2,96
Arkansas Post,ARPO22,1,2011-06-08,Total,3,96
Arkansas Post,ARPO22,1,2011-06-08,Total,4,96
Arkansas Post,ARPO22,1,2015-05-18,Hardwood,1,92
Arkansas Post,ARPO22,1,2015-05-18,Hardwood,2,96
Arkansas Post,ARPO22,1,2015-05-18,Hardwood,3,94
Arkansas Post,ARPO22,1,2015-05-18,Hardwood,4,86
Arkansas Post,ARPO22,1,2015-05-18,Total,1,92
Arkansas Post,ARPO22,1,2015-05-18,Total,2,96
Arkansas Post,ARPO22,1,2015-05-18,Total,3,94
Arkansas Post,ARPO22,1,2015-05-18,Total,4,86
Arkansas Post,ARPO22,1,2019-05-21,Hardwood,1,86
Arkansas Post,ARPO22,1,2019-05-21,Hardwood,2,91
Arkansas Post,ARPO22,1,2019-05-21,Hardwood,3,89
Arkansas Post,ARPO22,1,2019-05-21,Hardwood,4,80
Arkansas Post,ARPO22,1,2019-05-21,Total,1,86
Arkansas Post,ARPO22,1,2019-05-21,Total,2,91
Arkansas Post,ARPO22,1,2019-05-21,Total,3,89
Arkansas Post,ARPO22,1,2019-05-21,Total,4,80
Arkansas Post,ARPO23,1,2007-06-06,Conifer,1,20
Arkansas Post,ARPO23,1,2007-06-06,Conifer,2,6
Arkansas Post,ARPO23,1,2007-06-06,Conifer,3,4
Arkansas Post,ARPO23,1,2007-06-06,Conifer,4,2
Arkansas Post,ARPO23,1,2007-06-06,Hardwood,1,72
Arkansas Post,ARPO23,1,2007-06-06,Hardwood,2,60
Arkansas Post,ARPO23,1,2007-06-06,Hardwood,3,90
Arkansas Post,ARPO23,1,2007-06-06,Hardwood,4,72
Arkansas Post,ARPO23,1,2007-06-06,Total,1,92
Arkansas Post,ARPO23,1,2007-06-06,Total,2,66
Arkansas Post,ARPO23,1,2007-06-06,Total,3,94
Arkansas Post,ARPO23,1,2007-06-06,Total,4,74
Arkansas Post,ARPO23,1,2011-06-08,Conifer,1,88
Arkansas Post,ARPO23,1,2011-06-08,Conifer,2,76
Arkansas Post,ARPO23,1,2011-06-08,Conifer,3,72
Arkansas Post,ARPO23,1,2011-06-08,Conifer,4,93
Arkansas Post,ARPO23,1,2011-06-08,Hardwood,1,10
Arkansas Post,ARPO23,1,2011-06-08,Hardwood,2,22
Arkansas Post,ARPO23,1,2011-06-08,Hardwood,3,8
Arkansas Post,ARPO23,1,2011-06-08,Hardwood,4,9
Arkansas Post,ARPO23,1,2011-06-08,Total,1,96
Arkansas Post,ARPO23,1,2011-06-08,Total,2,96
Arkansas Post,ARPO23,1,2011-06-08,Total,3,96
Arkansas Post,ARPO23,1,2011-06-08,Total,4,96
Arkansas Post,ARPO23,1,2015-05-18,Conifer,1,88
Arkansas Post,ARPO23,1,2015-05-18,Conifer,2,92
Arkansas Post,ARPO23,1,2015-05-18,Conifer,3,84
Arkansas Post,ARPO23,1,2015-05-18,Conifer,4,84
Arkansas Post,ARPO23,1,2015-05-18,Hardwood,1,6
Arkansas Post,ARPO23,1,2015-05-18,Hardwood,2,4
Arkansas Post,ARPO23,1,2015-05-18,Hardwood,3,6
Arkansas Post,ARPO23,1,2015-05-18,Hardwood,4,12
Arkansas Post,ARPO23,1,2015-05-18,Total,1,94
Arkansas Post,ARPO23,1,2015-05-18,Total,2,94
Arkansas Post,ARPO23,1,2015-05-18,Total,3,93
Arkansas Post,ARPO23,1,2015-05-18,Total,4,94
Arkansas Post,ARPO23,1,2019-05-20,Conifer,1,3
Arkansas Post,ARPO23,1,2019-05-20,Conifer,2,30
Arkansas Post,ARPO23,1,2019-05-20,Conifer,3,24
Arkansas Post,ARPO23,1,2019-05-20,Conifer,4,24
Arkansas Post,ARPO23,1,2019-05-20,Hardwood,1,80
Arkansas Post,ARPO23,1,2019-05-20,Hardwood,2,54
Arkansas Post,ARPO23,1,2019-05-20,Hardwood,3,60
Arkansas Post,ARPO23,1,2019-05-20,Hardwood,4,62
Arkansas Post,ARPO23,1,2019-05-20,Total,1,83
Arkansas Post,ARPO23,1,2019-05-20,Total,2,84
Arkansas Post,ARPO23,1,2019-05-20,Total,3,84
Arkansas Post,ARPO23,1,2019-05-20,Total,4,86
Arkansas Post,ARPO24,1,2007-06-05,Hardwood,1,96
Arkansas Post,ARPO24,1,2007-06-05,Hardwood,2,96
Arkansas Post,ARPO24,1,2007-06-05,Hardwood,3,96
Arkansas Post,ARPO24,1,2007-06-05,Hardwood,4,94
Arkansas Post,ARPO24,1,2007-06-05,Total,1,96
Arkansas Post,ARPO24,1,2007-06-05,Total,2,96
Arkansas Post,ARPO24,1,2007-06-05,Total,3,96
Arkansas Post,ARPO24,1,2007-06-05,Total,4,94
Arkansas Post,ARPO24,1,2011-06-08,Hardwood,1,95
Arkansas Post,ARPO24,1,2011-06-08,Hardwood,2,90
Arkansas Post,ARPO24,1,2011-06-08,Hardwood,3,95
Arkansas Post,ARPO24,1,2011-06-08,Hardwood,4,94
Arkansas Post,ARPO24,1,2011-06-08,Total,1,95
Arkansas Post,ARPO24,1,2011-06-08,Total,2,90
Arkansas Post,ARPO24,1,2011-06-08,Total,3,95
Arkansas Post,ARPO24,1,2011-06-08,Total,4,94
Arkansas Post,ARPO24,1,2015-05-18,Hardwood,1,95
Arkansas Post,ARPO24,1,2015-05-18,Hardwood,2,92
Arkansas Post,ARPO24,1,2015-05-18,Hardwood,3,46
Arkansas Post,ARPO24,1,2015-05-18,Hardwood,4,78
Arkansas Post,ARPO24,1,2015-05-18,Total,1,95
Arkansas Post,ARPO24,1,2015-05-18,Total,2,92
Arkansas Post,ARPO24,1,2015-05-18,Total,3,46
Arkansas Post,ARPO24,1,2015-05-18,Total,4,78
Arkansas Post,ARPO24,1,2019-05-21,Hardwood,1,83
Arkansas Post,ARPO24,1,2019-05-21,Hardwood,2,87
Arkansas Post,ARPO24,1,2019-05-21,Hardwood,3,88
Arkansas Post,ARPO24,1,2019-05-21,Hardwood,4,89
Arkansas Post,ARPO24,1,2019-05-21,Total,1,83
Arkansas Post,ARPO24,1,2019-05-21,Total,2,87
Arkansas Post,ARPO24,1,2019-05-21,Total,3,88
Arkansas Post,ARPO24,1,2019-05-21,Total,4,89
Arkansas Post,ARPO25,1,2007-06-06,Hardwood,2,23
Arkansas Post,ARPO25,1,2007-06-06,Hardwood,3,75
Arkansas Post,ARPO25,1,2007-06-06,Hardwood,4,2
Arkansas Post,ARPO25,1,2007-06-06,Total,2,23
Arkansas Post,ARPO25,1,2007-06-06,Total,3,75
Arkansas Post,ARPO25,1,2007-06-06,Total,4,2
Arkansas Post,ARPO25,1,2011-06-08,Conifer,1,4
Arkansas Post,ARPO25,1,2011-06-08,Hardwood,1,32
Arkansas Post,ARPO25,1,2011-06-08,Hardwood,2,46
Arkansas Post,ARPO25,1,2011-06-08,Hardwood,3,30
Arkansas Post,ARPO25,1,2011-06-08,Hardwood,4,28
Arkansas Post,ARPO25,1,2011-06-08,Total,1,44
Arkansas Post,ARPO25,1,2011-06-08,Total,2,46
Arkansas Post,ARPO25,1,2011-06-08,Total,3,30
Arkansas Post,ARPO25,1,2011-06-08,Total,4,28
Arkansas Post,ARPO25,1,2015-05-18,Hardwood,1,1
Arkansas Post,ARPO25,1,2015-05-18,Hardwood,2,73
Arkansas Post,ARPO25,1,2015-05-18,Hardwood,3,29
Arkansas Post,ARPO25,1,2015-05-18,Hardwood,4,13
Arkansas Post,ARPO25,1,2015-05-18,Total,1,1
Arkansas Post,ARPO25,1,2015-05-18,Total,2,73
Arkansas Post,ARPO25,1,2015-05-18,Total,3,29
Arkansas Post,ARPO25,1,2015-05-18,Total,4,13
Arkansas Post,ARPO25,1,2019-05-20,Conifer,1,2
Arkansas Post,ARPO25,1,2019-05-20,Conifer,2,0
Arkansas Post,ARPO25,1,2019-05-20,Conifer,3,0
Arkansas Post,ARPO25,1,2019-05-20,Conifer,4,0
Arkansas Post,ARPO25,1,2019-05-20,Hardwood,1,36
Arkansas Post,ARPO25,1,2019-05-20,Hardwood,2,0
Arkansas Post,ARPO25,1,2019-05-20,Hardwood,3,0
Arkansas Post,ARPO25,1,2019-05-20,Hardwood,4,40
Arkansas Post,ARPO25,1,2019-05-20,Total,1,38
Arkansas Post,ARPO25,1,2019-05-20,Total,2,0
Arkansas Post,ARPO25,1,2019-05-20,Total,3,0
Arkansas Post,ARPO25,1,2019-05-20,Total,4,40
Arkansas Post,ARPO26,1,2007-06-05,Hardwood,2,10
Arkansas Post,ARPO26,1,2007-06-05,Hardwood,3,21
Arkansas Post,ARPO26,1,2007-06-05,Hardwood,4,36
Arkansas Post,ARPO26,1,2007-06-05,Total,2,10
Arkansas Post,ARPO26,1,2007-06-05,Total,3,21
Arkansas Post,ARPO26,1,2007-06-05,Total,4,36
Arkansas Post,ARPO26,1,2011-06-07,Conifer,3,13
Arkansas Post,ARPO26,1,2011-06-07,Hardwood,1,2
Arkansas Post,ARPO26,1,2011-06-07,Hardwood,2,32
Arkansas Post,ARPO26,1,2011-06-07,Hardwood,3,6
Arkansas Post,ARPO26,1,2011-06-07,Hardwood,4,18
Arkansas Post,ARPO26,1,2011-06-07,Total,1,2
Arkansas Post,ARPO26,1,2011-06-07,Total,2,32
Arkansas Post,ARPO26,1,2011-06-07,Total,3,6
Arkansas Post,ARPO26,1,2011-06-07,Total,4,18
Arkansas Post,ARPO26,1,2015-05-18,Hardwood,1,2
Arkansas Post,ARPO26,1,2015-05-18,Hardwood,2,35
Arkansas Post,ARPO26,1,2015-05-18,Hardwood,4,5
Arkansas Post,ARPO26,1,2015-05-18,Total,1,2
Arkansas Post,ARPO26,1,2015-05-18,Total,2,35
Arkansas Post,ARPO26,1,2015-05-18,Total,4,5
Arkansas Post,ARPO26,1,2019-05-20,Hardwood,1,0
Arkansas Post,ARPO26,1,2019-05-20,Hardwood,2,18
Arkansas Post,ARPO26,1,2019-05-20,Hardwood,3,64
Arkansas Post,ARPO26,1,2019-05-20,Hardwood,4,63
Arkansas Post,ARPO26,1,2019-05-20,Total,1,0
Arkansas Post,ARPO26,1,2019-05-20,Total,2,18
Arkansas Post,ARPO26,1,2019-05-20,Total,3,64
Arkansas Post,ARPO26,1,2019-05-20,Total,4,63
Arkansas Post,ARPO27,1,2007-06-05,Hardwood,1,95
Arkansas Post,ARPO27,1,2007-06-05,Hardwood,2,94
Arkansas Post,ARPO27,1,2007-06-05,Hardwood,3,94
Arkansas Post,ARPO27,1,2007-06-05,Hardwood,4,92
Arkansas Post,ARPO27,1,2007-06-05,Total,1,95
Arkansas Post,ARPO27,1,2007-06-05,Total,2,94
Arkansas Post,ARPO27,1,2007-06-05,Total,3,94
Arkansas Post,ARPO27,1,2007-06-05,Total,4,92
Arkansas Post,ARPO27,1,2011-06-07,Hardwood,1,96
Arkansas Post,ARPO27,1,2011-06-07,Hardwood,2,96
Arkansas Post,ARPO27,1,2011-06-07,Hardwood,3,96
Arkansas Post,ARPO27,1,2011-06-07,Hardwood,4,96
Arkansas Post,ARPO27,1,2011-06-07,Total,1,96
Arkansas Post,ARPO27,1,2011-06-07,Total,2,96
Arkansas Post,ARPO27,1,2011-06-07,Total,3,96
Arkansas Post,ARPO27,1,2011-06-07,Total,4,96
Arkansas Post,ARPO27,1,2015-05-18,Hardwood,1,90
Arkansas Post,ARPO27,1,2015-05-18,Hardwood,2,95
Arkansas Post,ARPO27,1,2015-05-18,Hardwood,3,94
Arkansas Post,ARPO27,1,2015-05-18,Hardwood,4,96
Arkansas Post,ARPO27,1,2015-05-18,Total,1,90
Arkansas Post,ARPO27,1,2015-05-18,Total,2,95
Arkansas Post,ARPO27,1,2015-05-18,Total,3,94
Arkansas Post,ARPO27,1,2015-05-18,Total,4,96
Arkansas Post,ARPO27,1,2019-05-20,Hardwood,1,84
Arkansas Post,ARPO27,1,2019-05-20,Hardwood,2,81
Arkansas Post,ARPO27,1,2019-05-20,Hardwood,3,85
Arkansas Post,ARPO27,1,2019-05-20,Hardwood,4,82
Arkansas Post,ARPO27,1,2019-05-20,Total,1,84
Arkansas Post,ARPO27,1,2019-05-20,Total,2,81
Arkansas Post,ARPO27,1,2019-05-20,Total,3,85
Arkansas Post,ARPO27,1,2019-05-20,Total,4,82
Arkansas Post,ARPO28,1,2007-06-07,Hardwood,1,48
Arkansas Post,ARPO28,1,2007-06-07,Hardwood,2,40
Arkansas Post,ARPO28,1,2007-06-07,Hardwood,3,24
Arkansas Post,ARPO28,1,2007-06-07,Hardwood,4,38
Arkansas Post,ARPO28,1,2007-06-07,Total,1,48
Arkansas Post,ARPO28,1,2007-06-07,Total,2,40
Arkansas Post,ARPO28,1,2007-06-07,Total,3,24
Arkansas Post,ARPO28,1,2007-06-07,Total,4,38
Arkansas Post,ARPO28,1,2015-05-19,Hardwood,1,4
Arkansas Post,ARPO28,1,2015-05-19,Hardwood,2,92
Arkansas Post,ARPO28,1,2015-05-19,Hardwood,3,92
Arkansas Post,ARPO28,1,2015-05-19,Hardwood,4,96
Arkansas Post,ARPO28,1,2015-05-19,Total,1,4
Arkansas Post,ARPO28,1,2015-05-19,Total,2,92
Arkansas Post,ARPO28,1,2015-05-19,Total,3,92
Arkansas Post,ARPO28,1,2015-05-19,Total,4,96
Arkansas Post,ARPO29,1,2015-05-19,Hardwood,1,1
Arkansas Post,ARPO29,1,2015-05-19,Hardwood,2,13
Arkansas Post,ARPO29,1,2015-05-19,Hardwood,3,14
Arkansas Post,ARPO29,1,2015-05-19,Total,1,1
Arkansas Post,ARPO29,1,2015-05-19,Total,2,13
Arkansas Post,ARPO29,1,2015-05-19,Total,3,14
Arkansas Post,ARPO3,1,2007-06-05,Hardwood,1,90
Arkansas Post,ARPO3,1,2007-06-05,Hardwood,2,84
Arkansas Post,ARPO3,1,2007-06-05,Hardwood,3,96
Arkansas Post,ARPO3,1,2007-06-05,Hardwood,4,96
Arkansas Post,ARPO3,1,2007-06-05,Total,1,90
Arkansas Post,ARPO3,1,2007-06-05,Total,2,84
Arkansas Post,ARPO3,1,2007-06-05,Total,3,96
Arkansas Post,ARPO3,1,2007-06-05,Total,4,96
Arkansas Post,ARPO3,1,2011-06-08,Hardwood,1,76
Arkansas Post,ARPO3,1,2011-06-08,Hardwood,2,94
Arkansas Post,ARPO3,1,2011-06-08,Hardwood,3,96
Arkansas Post,ARPO3,1,2011-06-08,Hardwood,4,94
Arkansas Post,ARPO3,1,2011-06-08,Total,1,76
Arkansas Post,ARPO3,1,2011-06-08,Total,2,94
Arkansas Post,ARPO3,1,2011-06-08,Total,3,96
Arkansas Post,ARPO3,1,2011-06-08,Total,4,94
Arkansas Post,ARPO3,1,2015-05-18,Hardwood,1,90
Arkansas Post,ARPO3,1,2015-05-18,Hardwood,2,82
Arkansas Post,ARPO3,1,2015-05-18,Hardwood,3,85
Arkansas Post,ARPO3,1,2015-05-18,Hardwood,4,96
Arkansas Post,ARPO3,1,2015-05-18,Total,1,90
Arkansas Post,ARPO3,1,2015-05-18,Total,2,82
Arkansas Post,ARPO3,1,2015-05-18,Total,3,85
Arkansas Post,ARPO3,1,2015-05-18,Total,4,96
Arkansas Post,ARPO3,1,2019-05-21,Hardwood,1,90
Arkansas Post,ARPO3,1,2019-05-21,Hardwood,2,71
Arkansas Post,ARPO3,1,2019-05-21,Hardwood,3,79
Arkansas Post,ARPO3,1,2019-05-21,Hardwood,4,86
Arkansas Post,ARPO3,1,2019-05-21,Total,1,90
Arkansas Post,ARPO3,1,2019-05-21,Total,2,71
Arkansas Post,ARPO3,1,2019-05-21,Total,3,79
Arkansas Post,ARPO3,1,2019-05-21,Total,4,86
Arkansas Post,ARPO30,1,2007-06-07,Hardwood,1,93
Arkansas Post,ARPO30,1,2007-06-07,Hardwood,2,96
Arkansas Post,ARPO30,1,2007-06-07,Hardwood,3,95
Arkansas Post,ARPO30,1,2007-06-07,Hardwood,4,90
Arkansas Post,ARPO30,1,2007-06-07,Total,1,93
Arkansas Post,ARPO30,1,2007-06-07,Total,2,96
Arkansas Post,ARPO30,1,2007-06-07,Total,3,95
Arkansas Post,ARPO30,1,2007-06-07,Total,4,90
Arkansas Post,ARPO30,1,2011-06-07,Hardwood,1,93
Arkansas Post,ARPO30,1,2011-06-07,Hardwood,2,2
Arkansas Post,ARPO30,1,2011-06-07,Hardwood,3,95
Arkansas Post,ARPO30,1,2011-06-07,Hardwood,4,94
Arkansas Post,ARPO30,1,2011-06-07,Total,1,93
Arkansas Post,ARPO30,1,2011-06-07,Total,2,2
Arkansas Post,ARPO30,1,2011-06-07,Total,3,95
Arkansas Post,ARPO30,1,2011-06-07,Total,4,94
Arkansas Post,ARPO30,1,2015-05-19,Hardwood,1,95
Arkansas Post,ARPO30,1,2015-05-19,Hardwood,2,96
Arkansas Post,ARPO30,1,2015-05-19,Hardwood,3,94
Arkansas Post,ARPO30,1,2015-05-19,Hardwood,4,92
Arkansas Post,ARPO30,1,2015-05-19,Total,1,95
Arkansas Post,ARPO30,1,2015-05-19,Total,2,96
Arkansas Post,ARPO30,1,2015-05-19,Total,3,94
Arkansas Post,ARPO30,1,2015-05-19,Total,4,92
Arkansas Post,ARPO30,1,2019-05-20,Hardwood,1,82
Arkansas Post,ARPO30,1,2019-05-20,Hardwood,2,72
Arkansas Post,ARPO30,1,2019-05-20,Hardwood,3,87
Arkansas Post,ARPO30,1,2019-05-20,Hardwood,4,85
Arkansas Post,ARPO30,1,2019-05-20,Total,1,82
Arkansas Post,ARPO30,1,2019-05-20,Total,2,72
Arkansas Post,ARPO30,1,2019-05-20,Total,3,87
Arkansas Post,ARPO30,1,2019-05-20,Total,4,85
Arkansas Post,ARPO32,1,2007-06-07,Hardwood,1,17
Arkansas Post,ARPO32,1,2007-06-07,Total,1,17
Arkansas Post,ARPO32,1,2011-06-07,Hardwood,1,11
Arkansas Post,ARPO32,1,2011-06-07,Hardwood,2,0
Arkansas Post,ARPO32,1,2011-06-07,Hardwood,3,0
Arkansas Post,ARPO32,1,2011-06-07,Hardwood,4,0
Arkansas Post,ARPO32,1,2011-06-07,Total,1,11
Arkansas Post,ARPO32,1,2011-06-07,Total,2,0
Arkansas Post,ARPO32,1,2011-06-07,Total,3,0
Arkansas Post,ARPO32,1,2011-06-07,Total,4,0
Arkansas Post,ARPO32,1,2015-05-19,Hardwood,1,13
Arkansas Post,ARPO32,1,2015-05-19,Total,1,13
Arkansas Post,ARPO32,1,2019-05-20,Hardwood,1,17
Arkansas Post,ARPO32,1,2019-05-20,Hardwood,2,0
Arkansas Post,ARPO32,1,2019-05-20,Hardwood,3,0
Arkansas Post,ARPO32,1,2019-05-20,Hardwood,4,0
Arkansas Post,ARPO32,1,2019-05-20,Total,1,17
Arkansas Post,ARPO32,1,2019-05-20,Total,2,0
Arkansas Post,ARPO32,1,2019-05-20,Total,3,0
Arkansas Post,ARPO32,1,2019-05-20,Total,4,0
Arkansas Post,ARPO33,1,2015-05-19,Hardwood,1,3
Arkansas Post,ARPO33,1,2015-05-19,Hardwood,2,7
Arkansas Post,ARPO33,1,2015-05-19,Hardwood,3,2
Arkansas Post,ARPO33,1,2015-05-19,Hardwood,4,6
Arkansas Post,ARPO33,1,2015-05-19,Total,1,3
Arkansas Post,ARPO33,1,2015-05-19,Total,2,7
Arkansas Post,ARPO33,1,2015-05-19,Total,3,2
Arkansas Post,ARPO33,1,2015-05-19,Total,4,6
Arkansas Post,ARPO34,1,2015-05-19,Hardwood,1,25
Arkansas Post,ARPO34,1,2015-05-19,Total,1,25
Arkansas Post,ARPO35,1,2019-05-20,Hardwood,1,12
Arkansas Post,ARPO35,1,2019-05-20,Hardwood,2,10
Arkansas Post,ARPO35,1,2019-05-20,Hardwood,3,8
Arkansas Post,ARPO35,1,2019-05-20,Hardwood,4,20
Arkansas Post,ARPO35,1,2019-05-20,Total,1,12
Arkansas Post,ARPO35,1,2019-05-20,Total,2,10
Arkansas Post,ARPO35,1,2019-05-20,Total,3,8
Arkansas Post,ARPO35,1,2019-05-20,Total,4,20
Arkansas Post,ARPO36,1,2007-06-06,Conifer,1,64
Arkansas Post,ARPO36,1,2007-06-06,Conifer,2,80
Arkansas Post,ARPO36,1,2007-06-06,Conifer,3,7
Arkansas Post,ARPO36,1,2007-06-06,Conifer,4,10
Arkansas Post,ARPO36,1,2007-06-06,Hardwood,1,22
Arkansas Post,ARPO36,1,2007-06-06,Hardwood,2,5
Arkansas Post,ARPO36,1,2007-06-06,Hardwood,3,73
Arkansas Post,ARPO36,1,2007-06-06,Hardwood,4,78
Arkansas Post,ARPO36,1,2007-06-06,Total,1,86
Arkansas Post,ARPO36,1,2007-06-06,Total,2,85
Arkansas Post,ARPO36,1,2007-06-06,Total,3,80
Arkansas Post,ARPO36,1,2007-06-06,Total,4,88
Arkansas Post,ARPO36,1,2015-05-19,Hardwood,1,94
Arkansas Post,ARPO36,1,2015-05-19,Hardwood,2,96
Arkansas Post,ARPO36,1,2015-05-19,Hardwood,3,96
Arkansas Post,ARPO36,1,2015-05-19,Hardwood,4,94
Arkansas Post,ARPO36,1,2015-05-19,Total,1,94
Arkansas Post,ARPO36,1,2015-05-19,Total,2,96
Arkansas Post,ARPO36,1,2015-05-19,Total,3,96
Arkansas Post,ARPO36,1,2015-05-19,Total,4,94
Arkansas Post,ARPO4,1,2007-06-05,Hardwood,1,96
Arkansas Post,ARPO4,1,2007-06-05,Hardwood,2,96
Arkansas Post,ARPO4,1,2007-06-05,Hardwood,3,96
Arkansas Post,ARPO4,1,2007-06-05,Hardwood,4,96
Arkansas Post,ARPO4,1,2007-06-05,Total,1,96
Arkansas Post,ARPO4,1,2007-06-05,Total,2,96
Arkansas Post,ARPO4,1,2007-06-05,Total,3,96
Arkansas Post,ARPO4,1,2007-06-05,Total,4,96
Arkansas Post,ARPO4,1,2011-06-08,Hardwood,1,96
Arkansas Post,ARPO4,1,2011-06-08,Hardwood,2,96
Arkansas Post,ARPO4,1,2011-06-08,Hardwood,3,76
Arkansas Post,ARPO4,1,2011-06-08,Hardwood,4,78
Arkansas Post,ARPO4,1,2011-06-08,Total,1,96
Arkansas Post,ARPO4,1,2011-06-08,Total,2,96
Arkansas Post,ARPO4,1,2011-06-08,Total,3,76
Arkansas Post,ARPO4,1,2011-06-08,Total,4,78
Arkansas Post,ARPO4,1,2015-05-18,Hardwood,1,90
Arkansas Post,ARPO4,1,2015-05-18,Hardwood,2,59
Arkansas Post,ARPO4,1,2015-05-18,Hardwood,3,87
Arkansas Post,ARPO4,1,2015-05-18,Hardwood,4,95
Arkansas Post,ARPO4,1,2015-05-18,Total,1,90
Arkansas Post,ARPO4,1,2015-05-18,Total,2,59
Arkansas Post,ARPO4,1,2015-05-18,Total,3,87
Arkansas Post,ARPO4,1,2015-05-18,Total,4,95
Arkansas Post,ARPO4,1,2019-05-21,Hardwood,1,88
Arkansas Post,ARPO4,1,2019-05-21,Hardwood,2,92
Arkansas Post,ARPO4,1,2019-05-21,Hardwood,3,91
Arkansas Post,ARPO4,1,2019-05-21,Hardwood,4,86
Arkansas Post,ARPO4,1,2019-05-21,Total,1,88
Arkansas Post,ARPO4,1,2019-05-21,Total,2,92
Arkansas Post,ARPO4,1,2019-05-21,Total,3,91
Arkansas Post,ARPO4,1,2019-05-21,Total,4,86
Arkansas Post,ARPO5,1,2007-06-05,Hardwood,1,96
Arkansas Post,ARPO5,1,2007-06-05,Hardwood,2,96
Arkansas Post,ARPO5,1,2007-06-05,Hardwood,3,96
Arkansas Post,ARPO5,1,2007-06-05,Hardwood,4,96
Arkansas Post,ARPO5,1,2007-06-05,Total,1,96
Arkansas Post,ARPO5,1,2007-06-05,Total,2,96
Arkansas Post,ARPO5,1,2007-06-05,Total,3,96
Arkansas Post,ARPO5,1,2007-06-05,Total,4,96
Arkansas Post,ARPO5,1,2011-06-07,Hardwood,1,96
Arkansas Post,ARPO5,1,2011-06-07,Hardwood,2,96
Arkansas Post,ARPO5,1,2011-06-07,Hardwood,3,96
Arkansas Post,ARPO5,1,2011-06-07,Hardwood,4,96
Arkansas Post,ARPO5,1,2011-06-07,Total,1,96
Arkansas Post,ARPO5,1,2011-06-07,Total,2,96
Arkansas Post,ARPO5,1,2011-06-07,Total,3,96
Arkansas Post,ARPO5,1,2011-06-07,Total,4,96
Arkansas Post,ARPO5,1,2015-05-18,Hardwood,1,92
Arkansas Post,ARPO5,1,2015-05-18,Hardwood,2,96
Arkansas Post,ARPO5,1,2015-05-18,Hardwood,3,94
Arkansas Post,ARPO5,1,2015-05-18,Hardwood,4,94
Arkansas Post,ARPO5,1,2015-05-18,Total,1,92
Arkansas Post,ARPO5,1,2015-05-18,Total,2,96
Arkansas Post,ARPO5,1,2015-05-18,Total,3,94
Arkansas Post,ARPO5,1,2015-05-18,Total,4,94
Arkansas Post,ARPO5,1,2019-05-21,Hardwood,1,88
Arkansas Post,ARPO5,1,2019-05-21,Hardwood,2,85
Arkansas Post,ARPO5,1,2019-05-21,Hardwood,3,81
Arkansas Post,ARPO5,1,2019-05-21,Hardwood,4,91
Arkansas Post,ARPO5,1,2019-05-21,Total,1,88
Arkansas Post,ARPO5,1,2019-05-21,Total,2,85
Arkansas Post,ARPO5,1,2019-05-21,Total,3,81
Arkansas Post,ARPO5,1,2019-05-21,Total,4,91
Arkansas Post,ARPO6,1,2015-05-19,Hardwood,1,22
Arkansas Post,ARPO6,1,2015-05-19,Hardwood,2,3
Arkansas Post,ARPO6,1,2015-05-19,Hardwood,3,42
Arkansas Post,ARPO6,1,2015-05-19,Hardwood,4,60
Arkansas Post,ARPO6,1,2015-05-19,Total,1,22
Arkansas Post,ARPO6,1,2015-05-19,Total,2,3
Arkansas Post,ARPO6,1,2015-05-19,Total,3,42
Arkansas Post,ARPO6,1,2015-05-19,Total,4,60
Arkansas Post,ARPO7,1,2007-06-07,Hardwood,1,93
Arkansas Post,ARPO7,1,2007-06-07,Hardwood,2,94
Arkansas Post,ARPO7,1,2007-06-07,Hardwood,3,96
Arkansas Post,ARPO7,1,2007-06-07,Hardwood,4,94
Arkansas Post,ARPO7,1,2007-06-07,Total,1,93
Arkansas Post,ARPO7,1,2007-06-07,Total,2,94
Arkansas Post,ARPO7,1,2007-06-07,Total,3,96
Arkansas Post,ARPO7,1,2007-06-07,Total,4,94
Arkansas Post,ARPO7,1,2011-06-07,Hardwood,1,92
Arkansas Post,ARPO7,1,2011-06-07,Hardwood,2,85
Arkansas Post,ARPO7,1,2011-06-07,Hardwood,3,95
Arkansas Post,ARPO7,1,2011-06-07,Hardwood,4,96
Arkansas Post,ARPO7,1,2011-06-07,Total,1,92
Arkansas Post,ARPO7,1,2011-06-07,Total,2,85
Arkansas Post,ARPO7,1,2011-06-07,Total,3,95
Arkansas Post,ARPO7,1,2011-06-07,Total,4,96
Arkansas Post,ARPO7,1,2015-05-19,Hardwood,1,92
Arkansas Post,ARPO7,1,2015-05-19,Hardwood,2,94
Arkansas Post,ARPO7,1,2015-05-19,Hardwood,3,96
Arkansas Post,ARPO7,1,2015-05-19,Hardwood,4,95
Arkansas Post,ARPO7,1,2015-05-19,Total,1,92
Arkansas Post,ARPO7,1,2015-05-19,Total,2,94
Arkansas Post,ARPO7,1,2015-05-19,Total,3,96
Arkansas Post,ARPO7,1,2015-05-19,Total,4,95
Arkansas Post,ARPO7,1,2019-05-20,Hardwood,1,78
