"ParkName","ParkCode","dwcType","dwcBasisOfRecord","PeriodDescriptor","CalYr","scientificName","DataReleaseID","Reading_No","PAR_CanopyInMicroMolePerMeterSquaredPerSecond","PAR_FullSunInMicroMolePerMeterSquaredPerSecond"
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2007,"Physaria filiformis","A_38a",1,512.6,1383.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2007,"Physaria filiformis","A_38a",2,243.6,1321.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2007,"Physaria filiformis","A_38a",3,1147.3,1325.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2007,"Physaria filiformis","A_38a",4,259.7,1355.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2007,"Physaria filiformis","A_39c",1,734.2,1392.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2007,"Physaria filiformis","A_39c",2,1301.8,1294.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2007,"Physaria filiformis","A_39c",3,965.6,1338.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2007,"Physaria filiformis","A_39c",4,334.6,1305.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2007,"Physaria filiformis","A_39i",1,1300.6,1391
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2007,"Physaria filiformis","A_39i",2,1334.7,1424.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2007,"Physaria filiformis","A_39i",3,1305.1,1461.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2007,"Physaria filiformis","A_39i",4,1253,1390.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2007,"Physaria filiformis","A_40i",1,713.3,1427.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2007,"Physaria filiformis","A_40i",2,317,1401.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2007,"Physaria filiformis","A_40i",3,717.6,1281
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2007,"Physaria filiformis","A_40i",4,518.4,1281
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2007,"Physaria filiformis","A_44e",1,1488,1438.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2007,"Physaria filiformis","A_44e",2,1453.3,1462.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2007,"Physaria filiformis","A_44e",3,1476,1545.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2007,"Physaria filiformis","A_44e",4,1431.2,1497.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_23h",1,315.8,1324.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_23i",1,784.5,1334
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_26a",1,824.6,1366.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_26b",1,1305,1370.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_26c",1,1007.6,1375.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_26f",1,218.4,1376.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_26e",1,1266,1380.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_26d",1,393.5,1389.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_26g",1,285.1,1391
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_26h",1,1273.5,1396
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_26i",1,128.5,1400.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_27a",1,1455.9,1431.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_27b",1,1461,1443.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_27c",1,1484,1444.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_27f",1,1351,1392.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_27e",1,1541,1461.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_27d",1,244,1471.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_27g",1,1261.8,1477.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_27h",1,1508.9,1487.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_27i",1,1705.3,1492.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_28a",1,1532.3,1503.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_28b",1,1554.4,1496.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_28c",1,728.8,1493.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_28f",1,1522.2,1476.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_28e",1,1511,1458.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_28d",1,1371.6,1501.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_28g",1,914.2,1512.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_28h",1,214.9,1533.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_28i",1,182.33,1524.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_29a",1,1118.4,1542.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_29b",1,959.1,1558
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_29c",1,62.42,1550
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_29f",1,1602.5,1583
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_29e",1,1138.6,1597
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_29d",1,1438.5,1604.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_29g",1,1427.8,1591.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_29h",1,658.5,1586.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_29i",1,214,1586.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_35a",1,240.3,1607
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_35b",1,633.8,1602.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_35c",1,665.2,1605.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_35f",1,1609.8,1590.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_35e",1,1451.6,1624.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_35d",1,1355.9,1662
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_35g",1,430.6,1663
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_35h",1,528.4,1685.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_35i",1,1489.6,1730
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_34a",1,1372.8,1533.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_34b",1,570.2,1633.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_34c",1,409.9,1725.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_34f",1,1524.1,1747
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_34e",1,1606.7,1753.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_34d",1,1637.7,1755.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_34g",1,274.1,1719.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_34h",1,1715.9,1734.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_34i",1,279.2,1726.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_33a",1,1818.4,1769.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_33b",1,1885.3,1787.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_33c",1,1876.6,1836.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_33f",1,1718.2,1682.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_33e",1,1701.5,1674.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_33d",1,1738.1,1661.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_33g",1,1682,1636.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_33h",1,1694.3,1674.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_33i",1,1660,1650.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_32a",1,352.7,1663.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_32b",1,196.18,1748.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_32c",1,1799.7,1783
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_10a",1,776.7,913.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_10b",1,911.9,918.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_10c",1,899.9,918.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_10d",1,993.6,937.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_10e",1,1120.5,939.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_10f",1,56.74,954.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_10g",1,1102.9,954.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_10h",1,819.9,968.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_10i",1,805.59,975.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_11a",1,115.4,986.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_11b",1,814.7,989.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_11c",1,182.59,998.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_11d",1,321.9,1008.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_11e",1,39.1,1007.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_11f",1,152.81,1016.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_11g",1,850.9,1015.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_11h",1,42.9,1023
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_11i",1,951.3,1018.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_17a",1,155.6,1023.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_17b",1,335.5,1031.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_17c",1,1017,1042.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_17d",1,836.6,1042
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_17e",1,202,1047.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_17f",1,683.3,1053.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_17g",1,504.7,1057.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_17h",1,147.89,1055.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_17i",1,631.2,1065.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_16a",1,833.2,1082.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_16b",1,555.4,1085.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_16c",1,588,1065.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_16d",1,167,1099.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_16e",1,448.4,1106
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_16f",1,819.9,1116.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_16g",1,1283.8,1134.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_16h",1,42.8,1133.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_16i",1,76.3,1131.4
