"ParkName","ParkCode","dwcType","dwcBasisOfRecord","CalYr","scientificName","DataReleaseID","dbhInCentimeters"
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_27a",1.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_27a",1.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_27a",1.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_27a",1.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_27a",1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_27b",1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_27b",1.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_27b",1.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_27d",1.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_27d",12.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_27e",11.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_27g",10
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_27h",9.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_26a",10
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_26e",14.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_26e",13.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_26e",2.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_26f",11.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_26f",11.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_26g",8.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_26g",13.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_26g",3.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_26i",14.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_89b",2.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83e",4.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83e",10.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83e",7.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83f",9.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83g",12.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83g",14.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83g",8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83g",7.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83g",1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83g",5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83g",9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83g",11.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83h",4.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83h",5.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83h",0.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83h",2.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83h",2.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83h",3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83h",0.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83i",4.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83i",2.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83i",4.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83i",9.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_83i",13.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92a",1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92b",9.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92f",4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92f",8.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92f",3.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92g",4.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92g",1.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92g",1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92g",2.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92g",3.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92g",4.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92g",6.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92h",6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92h",6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92h",7.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92h",2.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92i",7.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92i",3.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92i",1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92i",6.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92i",2.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92i",7.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92i",12.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92i",3.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92i",3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_92i",1.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_47a",2.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_47a",9.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_47d",13.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_47f",12.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_47h",12.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_47i",8.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_48a",9.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_48a",13.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_48b",11
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_48b",12.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_48b",11
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_48b",10.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_48b",7.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_48c",4.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_48d",10.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_48d",10.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_48e",6.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_48e",11.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_48e",7.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_48g",9.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_48h",7.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_48h",11.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_48h",10.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_48i",2.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_51d",2.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_46c",11.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_46c",10.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_46e",15.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_46f",11.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_46f",12.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_46f",11.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_46h",9.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_46i",8.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_46i",10.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_46i",6.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_46i",9.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_46i",7.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_46i",10.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_46i",12.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53a",1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53a",1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53a",1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53a",1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53a",8.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53a",6.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53a",11.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53b",7.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53b",8.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53b",8.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53b",8.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53b",6.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53c",6.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53c",6.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53c",8.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53c",9.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53c",8.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53d",8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53d",6.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53d",5.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53e",9.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53f",10.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53f",7.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53f",7.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Juniperus virginiana","A_53f",7.5
