"ParkName","ParkCode","Season","LocationID","EventID","RiffleNo","Replicate","Width","Depth","Velocity","Substrate","Substrate_mm","Embeddedness","Embeddedness%","Vegetation","Vegetation%","Algae","Algae%","Periphyton","Periphyton%","Deposition","Deposition%","Organics","Organics%","DETimeStamp"
"Buffalo National River","BUFF",2006,"BUFFRMINVEBT30","BUFFRMINVE2007FEB20",1,"R",12.20,12.00,0.41,15.00,54.50,2.00,25.00,1.00,5.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2006,"BUFFRMINVEBT30","BUFFRMINVE2007FEB20",2,"L",3.80,29.00,1.54,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2006,"BUFFRMINVEBT30","BUFFRMINVE2007FEB20",2,"M",2.80,28.00,0.74,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2006,"BUFFRMINVEBT30","BUFFRMINVE2007FEB20",2,"R",3.70,19.00,0.58,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2006,"BUFFRMINVEBT30","BUFFRMINVE2007FEB20",3,"L",6.00,10.00,0.45,16.00,77.00,2.00,25.00,1.00,5.00,0.00,0.00,2.00,25.00,3.00,57.50,3.00,57.50,10/5/2020 11:45:57
"Buffalo National River","BUFF",2006,"BUFFRMINVEBT30","BUFFRMINVE2007FEB20",3,"M",6.00,20.00,0.93,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2006,"BUFFRMINVEBT30","BUFFRMINVE2007FEB20",3,"R",4.80,19.00,0.52,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2006,"BUFFRMINVEBT31","BUFFRMINVE2007FEB20",1,"L",7.00,22.00,0.50,15.00,54.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2006,"BUFFRMINVEBT31","BUFFRMINVE2007FEB20",1,"M",9.70,8.00,0.24,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2006,"BUFFRMINVEBT31","BUFFRMINVE2007FEB20",1,"R",8.00,12.00,0.54,15.00,54.50,2.00,25.00,1.00,5.00,1.00,5.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2006,"BUFFRMINVEBT31","BUFFRMINVE2007FEB20",2,"L",7.90,12.00,0.62,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,3.00,57.50,1.00,5.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2006,"BUFFRMINVEBT31","BUFFRMINVE2007FEB20",2,"M",8.20,10.00,0.54,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2006,"BUFFRMINVEBT31","BUFFRMINVE2007FEB20",2,"R",9.60,12.00,0.27,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2006,"BUFFRMINVEBT31","BUFFRMINVE2007FEB20",3,"L",5.30,24.00,0.87,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2006,"BUFFRMINVEBT31","BUFFRMINVE2007FEB20",3,"M",6.60,26.00,0.84,15.00,54.50,2.00,25.00,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2006,"BUFFRMINVEBT31","BUFFRMINVE2007FEB20",3,"R",8.00,16.00,0.55,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug01","GWCAAqubug2006Jun27",1,"L",-999.00,4.00,0.14,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug01","GWCAAqubug2006Jun27",1,"M",-999.00,4.00,0.06,14.00,38.50,2.00,25.00,1.00,5.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug01","GWCAAqubug2006Jun27",1,"R",-999.00,6.00,0.06,13.00,27.30,2.00,25.00,1.00,5.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug01","GWCAAqubug2006Jun27",2,"L",-999.00,4.00,0.24,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug01","GWCAAqubug2006Jun27",2,"M",-999.00,4.00,0.41,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug01","GWCAAqubug2006Jun27",2,"R",-999.00,4.00,0.07,14.00,38.50,2.00,25.00,1.00,5.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug01","GWCAAqubug2006Jun27",3,"L",-999.00,4.00,0.18,14.00,38.50,2.00,25.00,1.00,5.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug01","GWCAAqubug2006Jun27",3,"M",-999.00,6.00,0.19,14.00,38.50,2.00,25.00,1.00,5.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug01","GWCAAqubug2006Jun27",3,"R",-999.00,4.00,0.09,14.00,38.50,2.00,25.00,1.00,5.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug02","GWCAAqubug2006Jun27",1,"L",-999.00,3.00,0.09,12.00,19.30,3.00,57.50,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,3.00,57.50,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug02","GWCAAqubug2006Jun27",1,"M",-999.00,4.00,0.15,12.00,19.30,3.00,57.50,1.00,5.00,0.00,0.00,2.00,25.00,3.00,57.50,3.00,57.50,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug02","GWCAAqubug2006Jun27",1,"R",-999.00,4.00,0.09,14.00,38.50,2.00,25.00,1.00,5.00,0.00,0.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug02","GWCAAqubug2006Jun27",2,"L",-999.00,4.00,0.11,14.00,38.50,3.00,57.50,0.00,0.00,0.00,0.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug02","GWCAAqubug2006Jun27",2,"M",-999.00,4.00,0.06,14.00,38.50,3.00,57.50,0.00,0.00,0.00,0.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug02","GWCAAqubug2006Jun27",2,"R",-999.00,6.00,0.08,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,3.00,57.50,3.00,57.50,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug02","GWCAAqubug2006Jun27",3,"L",-999.00,4.00,0.19,12.00,19.30,3.00,57.50,0.00,0.00,0.00,0.00,1.00,5.00,3.00,57.50,1.00,5.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug02","GWCAAqubug2006Jun27",3,"M",-999.00,4.00,0.15,12.00,19.30,3.00,57.50,0.00,0.00,0.00,0.00,2.00,25.00,3.00,57.50,1.00,5.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug02","GWCAAqubug2006Jun27",3,"R",-999.00,2.00,0.05,12.00,19.30,3.00,57.50,0.00,0.00,0.00,0.00,2.00,25.00,3.00,57.50,1.00,5.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug03","GWCAAqubug2006Jun27",1,"L",-999.00,2.00,0.23,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug03","GWCAAqubug2006Jun27",1,"M",-999.00,2.00,0.07,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,3.00,57.50,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug03","GWCAAqubug2006Jun27",1,"R",-999.00,1.00,0.03,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug03","GWCAAqubug2006Jun27",2,"L",-999.00,2.00,0.16,15.00,54.50,3.00,57.50,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug03","GWCAAqubug2006Jun27",2,"M",-999.00,4.00,0.04,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug03","GWCAAqubug2006Jun27",2,"R",-999.00,2.00,0.09,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,3.00,57.50,1.00,5.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug03","GWCAAqubug2006Jun27",3,"L",-999.00,2.00,0.13,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,1.00,5.00,1.00,5.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug03","GWCAAqubug2006Jun27",3,"M",-999.00,2.00,0.05,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"George Washington Carver National Monument","GWCA",2006,"GWCAAquBug03","GWCAAqubug2006Jun27",3,"R",-999.00,2.00,0.09,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM01","OZARRMINVE2006DEC12",1,"L",16.30,38.00,0.97,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM01","OZARRMINVE2006DEC12",1,"M",15.40,48.00,0.87,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM01","OZARRMINVE2006DEC12",1,"R",15.90,30.00,0.86,15.00,54.50,2.00,25.00,0.00,0.00,2.00,25.00,3.00,57.50,1.00,5.00,3.00,57.50,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM01","OZARRMINVE2006DEC12",2,"L",12.50,36.00,1.23,13.00,27.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM01","OZARRMINVE2006DEC12",2,"M",15.20,40.00,0.79,13.00,27.30,3.00,57.50,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM01","OZARRMINVE2006DEC12",2,"R",23.00,44.00,0.80,12.00,19.30,3.00,57.50,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM01","OZARRMINVE2006DEC12",3,"L",16.00,22.00,0.62,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,3.00,57.50,2.00,25.00,3.00,57.50,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM01","OZARRMINVE2006DEC12",3,"M",18.00,30.00,0.88,12.00,19.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM01","OZARRMINVE2006DEC12",3,"R",20.00,38.00,0.92,13.00,27.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM02","OZARRMINVE2006DEC22",1,"L",27.00,30.00,0.57,15.00,54.50,2.00,25.00,2.00,25.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM02","OZARRMINVE2006DEC22",1,"M",32.00,44.00,0.64,14.00,38.50,2.00,25.00,2.00,25.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM02","OZARRMINVE2006DEC22",1,"R",37.00,40.00,0.99,15.00,54.50,2.00,25.00,1.00,5.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM02","OZARRMINVE2006DEC22",2,"L",29.00,40.00,0.82,15.00,54.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM02","OZARRMINVE2006DEC22",2,"M",30.00,38.00,0.69,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM02","OZARRMINVE2006DEC22",2,"R",31.00,32.00,0.86,15.00,54.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM02","OZARRMINVE2006DEC22",3,"L",32.00,42.00,0.95,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM02","OZARRMINVE2006DEC22",3,"M",31.00,40.00,0.80,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM02","OZARRMINVE2006DEC22",3,"R",34.00,52.00,1.01,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,1.00,5.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM03","OZARRMINVE2006DEC19",1,"L",18.00,32.00,0.97,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM03","OZARRMINVE2006DEC19",1,"M",19.00,40.00,1.12,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM03","OZARRMINVE2006DEC19",1,"R",20.00,22.00,0.91,14.00,38.50,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM03","OZARRMINVE2006DEC19",2,"L",32.00,40.00,0.52,15.00,54.50,2.00,25.00,1.00,5.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM03","OZARRMINVE2006DEC19",2,"M",37.00,20.00,0.74,15.00,54.50,2.00,25.00,1.00,5.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM03","OZARRMINVE2006DEC19",2,"R",36.00,24.00,0.71,15.00,54.50,2.00,25.00,1.00,5.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM03","OZARRMINVE2006DEC19",3,"L",21.00,40.00,0.86,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,1.00,5.00,1.00,5.00,1.00,5.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM03","OZARRMINVE2006DEC19",3,"M",29.00,44.00,1.08,14.00,38.50,2.00,25.00,1.00,5.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM03","OZARRMINVE2006DEC19",3,"R",28.00,44.00,1.15,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM04","OZARRMINVE2006NOV14",1,"L",29.00,50.00,0.52,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM04","OZARRMINVE2006NOV14",1,"M",29.00,30.00,0.58,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM04","OZARRMINVE2006NOV14",1,"R",28.00,25.00,0.53,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM04","OZARRMINVE2006NOV14",2,"L",15.00,58.00,0.91,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,1.00,5.00,1.00,5.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM04","OZARRMINVE2006NOV14",2,"M",14.00,42.00,1.05,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,1.00,5.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM04","OZARRMINVE2006NOV14",2,"R",11.00,9.00,0.16,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM04","OZARRMINVE2006NOV14",3,"L",21.90,38.00,0.44,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,1.00,5.00,1.00,5.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM04","OZARRMINVE2006NOV14",3,"M",31.00,42.00,0.76,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM04","OZARRMINVE2006NOV14",3,"R",26.00,20.00,0.66,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM05","OZARRMINVE2006DEC19",1,"L",72.00,50.00,0.97,15.00,54.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM05","OZARRMINVE2006DEC19",1,"M",73.00,40.00,0.81,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM05","OZARRMINVE2006DEC19",1,"R",76.00,18.00,0.50,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM05","OZARRMINVE2006DEC19",2,"L",58.00,36.00,1.08,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,1.00,5.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM05","OZARRMINVE2006DEC19",2,"M",57.00,36.00,1.24,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,1.00,5.00,1.00,5.00,1.00,5.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM05","OZARRMINVE2006DEC19",2,"R",56.00,40.00,1.26,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,1.00,5.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM05","OZARRMINVE2006DEC19",3,"L",37.00,44.00,0.58,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,1.00,5.00,1.00,5.00,1.00,5.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM05","OZARRMINVE2006DEC19",3,"M",40.00,30.00,0.34,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,1.00,5.00,1.00,5.00,1.00,5.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM05","OZARRMINVE2006DEC19",3,"R",42.00,22.00,0.56,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,1.00,5.00,1.00,5.00,1.00,5.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM06","OZARRMINVE2006DEC18",2,"L",14.00,36.00,0.65,12.00,19.30,3.00,57.50,0.00,0.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM06","OZARRMINVE2006DEC18",2,"M",13.00,42.00,1.09,13.00,27.30,3.00,57.50,0.00,0.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM06","OZARRMINVE2006DEC18",2,"R",14.00,42.00,1.03,13.00,27.30,3.00,57.50,0.00,0.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM06","OZARRMINVE2006DEC18",3,"L",29.00,38.00,0.74,13.00,27.30,3.00,57.50,0.00,0.00,1.00,5.00,1.00,5.00,2.00,25.00,1.00,5.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM06","OZARRMINVE2006DEC18",3,"M",29.00,18.00,0.56,13.00,27.30,3.00,57.50,1.00,5.00,0.00,0.00,1.00,5.00,2.00,25.00,1.00,5.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECM06","OZARRMINVE2006DEC18",3,"R",29.00,16.00,0.51,13.00,27.30,3.00,57.50,1.00,5.00,0.00,0.00,2.00,25.00,3.00,57.50,1.00,5.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECT08","OZARRMINVE2006NOV15",1,"L",10.40,26.00,0.41,13.00,27.30,3.00,57.50,0.00,0.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECT08","OZARRMINVE2006NOV15",1,"M",9.50,25.00,1.48,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECT08","OZARRMINVE2006NOV15",1,"R",11.10,38.00,0.51,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECT08","OZARRMINVE2006NOV15",2,"L",9.70,20.00,0.62,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECT08","OZARRMINVE2006NOV15",2,"M",7.90,26.00,0.83,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2006,"OZARRMINVECT08","OZARRMINVE2006NOV15",2,"R",8.80,40.00,0.79,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
