ID,YEAR,PLANTID,PHENOLOGY,PopUnit,HEIGHTCM,FLOWERPOSI,HeightInfl_cm,FlwrStage,FlwrCond,COMMENTS,TypeFlower,GPS_DATE,GPS_TIME,dwcType,dwcBasisOfRecord
259,2000,76,Reproductive,A,37,9,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
260,2000,77,Reproductive,A,51,8,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
261,2000,78,Reproductive,A,48,7,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
262,2000,79,Reproductive,A,53,10,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
263,2000,80,Reproductive,A,62,11,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
264,2000,81,Reproductive,A,53,6,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
265,2000,82,Reproductive,A,68,12,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
266,2000,83,Reproductive,A,51,10,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
267,2000,84,Reproductive,A,46,7,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
268,2000,85,Reproductive,A,48,2,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
269,2000,86,Reproductive,A,40,6,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
270,2000,87,Reproductive,A,40,7,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
271,2000,88,Reproductive,A,55,9,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
272,2000,89,Reproductive,A,35,7,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
273,2000,90,Reproductive,A,37,10,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
274,2000,91,Reproductive,A,33,2,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
275,2000,92,Reproductive,A,44,14,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
417,2000,93,Reproductive,A,45,4,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
418,2000,94,Reproductive,A,50,4,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
419,2000,95,Reproductive,A,59,15,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
420,2000,96,Reproductive,A,49,17,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
421,2000,97,Reproductive,A,60,13,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
422,2000,98,Reproductive,A,48,5,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
423,2000,99,Reproductive,A,43,8,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
436,2000,100,Reproductive,A,45,5,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
437,2000,101,Reproductive,A,40,10,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
438,2000,102,Reproductive,A,42,11,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
439,2000,103,Reproductive,A,38,8,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
440,2000,104,Reproductive,A,51,5,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
441,2000,105,Reproductive,A,51,6,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
442,2000,106,Reproductive,A,40,4,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
443,2000,107,Reproductive,A,51,10,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
444,2000,108,Reproductive,A,56,11,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
445,2000,109,Reproductive,A,54,8,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
446,2000,110,Reproductive,A,56,12,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
447,2000,111,Reproductive,A,42,9,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
448,2000,112,Reproductive,A,65,15,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
449,2000,113,Reproductive,A,32,7,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
450,2000,114,Reproductive,A,51,9,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
451,2000,115,Reproductive,A,48,5,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
452,2000,116,Reproductive,A,52,9,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
453,2000,117,Reproductive,A,47,5,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
454,2000,118,Reproductive,A,48,8,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
455,2000,119,Reproductive,A,36,9,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
456,2000,120,Reproductive,A,50,12,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
457,2000,121,Reproductive,A,45,4,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
458,2000,122,Reproductive,A,43,5,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
459,2000,123,Reproductive,A,40,6,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
460,2000,124,Reproductive,A,39,7,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
461,2000,125,Reproductive,A,32,3,NA,NA,NA,NA,Flowers Produced,2000-07-10,NA,event,HumanObservation
621,2001,1,Reproductive,A,51,8,NA,NA,NA,NA,Flowers Produced,2001-07-14,08:29:59-06:00,event,HumanObservation
413,2001,2,Reproductive,A,44,5,NA,NA,NA,NA,Flowers Produced,2001-07-14,08:29:53-06:00,event,HumanObservation
622,2001,3,Reproductive,A,17,9,NA,NA,NA,NA,Flowers Produced,2001-07-14,08:48:33-06:00,event,HumanObservation
623,2001,4,Reproductive,A,38,10,NA,NA,NA,NA,Flowers Produced,2001-07-14,08:57:22-06:00,event,HumanObservation
624,2001,5,Reproductive,A,44,6,NA,NA,NA,NA,Flowers Produced,2001-07-14,09:04:26-06:00,event,HumanObservation
414,2001,6,Reproductive,A,56,7,NA,NA,NA,NA,Flowers Produced,2001-07-14,09:05:29-06:00,event,HumanObservation
625,2001,7,Reproductive,A,47,6,NA,NA,NA,NA,Flowers Produced,2001-07-14,09:05:57-06:00,event,HumanObservation
626,2001,8,Reproductive,A,53,10,NA,NA,NA,NA,Flowers Produced,2001-07-14,09:07:18-06:00,event,HumanObservation
415,2001,9,Reproductive,A,43,6,NA,NA,NA,NA,Flowers Produced,2001-07-14,09:07:19-06:00,event,HumanObservation
416,2001,10,Reproductive,A,44,8,NA,NA,NA,NA,Flowers Produced,2001-07-14,09:09:21-06:00,event,HumanObservation
627,2001,11,Reproductive,A,54,7,NA,NA,NA,NA,Flowers Produced,2001-07-14,09:08:57-06:00,event,HumanObservation
628,2001,12,Reproductive,A,52,9,NA,NA,NA,NA,Flowers Produced,2001-07-14,09:11:49-06:00,event,HumanObservation
629,2001,13,Reproductive,A,48,6,NA,NA,NA,NA,Flowers Produced,2001-07-14,09:17:07-06:00,event,HumanObservation
630,2001,14,Reproductive,A,51,6,NA,NA,NA,NA,Flowers Produced,2001-07-14,09:19:27-06:00,event,HumanObservation
471,2001,15,Reproductive,A,48,3,NA,NA,NA,NA,Flowers Produced,2001-07-14,09:22:13-06:00,event,HumanObservation
631,2001,16,Reproductive,A,46,9,NA,NA,NA,NA,Flowers Produced,2001-07-14,09:30:30-06:00,event,HumanObservation
472,2001,17,Reproductive,A,54,9,NA,NA,NA,NA,Flowers Produced,2001-07-14,09:32:44-06:00,event,HumanObservation
473,2001,18,Reproductive,A,52,9,NA,NA,NA,NA,Flowers Produced,2001-07-14,09:41:46-06:00,event,HumanObservation
632,2001,19,Reproductive,A,51,7,NA,NA,NA,NA,Flowers Produced,2001-07-14,09:41:44-06:00,event,HumanObservation
633,2001,20,Reproductive,A,48,7,NA,NA,NA,NA,Flowers Produced,2001-07-14,09:45:57-06:00,event,HumanObservation
474,2001,21,Reproductive,A,50,8,NA,NA,NA,NA,Flowers Produced,2001-07-14,09:48:54-06:00,event,HumanObservation
634,2001,22,Reproductive,A,43,5,NA,NA,NA,NA,Flowers Produced,2001-07-14,09:49:03-06:00,event,HumanObservation
475,2001,23,Reproductive,A,36,7,NA,NA,NA,NA,Flowers Produced,2001-07-14,09:50:57-06:00,event,HumanObservation
635,2001,24,Reproductive,A,59,11,NA,NA,NA,NA,Flowers Produced,2001-07-14,09:58:00-06:00,event,HumanObservation
476,2001,25,Reproductive,A,43,6,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:00:33-06:00,event,HumanObservation
477,2001,26,Reproductive,A,49,5,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:04:28-06:00,event,HumanObservation
478,2001,27,Reproductive,A,48,8,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:06:39-06:00,event,HumanObservation
377,2001,28,Reproductive,A,47,9,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:06:48-06:00,event,HumanObservation
479,2001,29,Reproductive,A,37,3,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:07:42-06:00,event,HumanObservation
378,2001,30,Reproductive,A,43,9,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:10:47-06:00,event,HumanObservation
480,2001,31,Reproductive,A,59,8,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:13:41-06:00,event,HumanObservation
379,2001,32,Reproductive,A,57,6,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:13:32-06:00,event,HumanObservation
380,2001,33,Reproductive,A,57,13,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:17:13-06:00,event,HumanObservation
481,2001,34,Reproductive,A,73,12,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:18:28-06:00,event,HumanObservation
381,2001,35,Reproductive,A,54,6,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:18:42-06:00,event,HumanObservation
382,2001,36,Reproductive,A,50,4,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:20:41-06:00,event,HumanObservation
482,2001,37,Reproductive,A,47,7,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:21:17-06:00,event,HumanObservation
383,2001,38,Reproductive,A,56,10,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:22:11-06:00,event,HumanObservation
483,2001,39,Reproductive,A,46,7,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:22:24-06:00,event,HumanObservation
384,2001,40,Reproductive,A,53,8,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:23:14-06:00,event,HumanObservation
484,2001,41,Reproductive,A,44,8,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:24:11-06:00,event,HumanObservation
385,2001,42,Reproductive,A,59,7,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:24:21-06:00,event,HumanObservation
485,2001,43,Reproductive,A,55,9,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:31:20-06:00,event,HumanObservation
386,2001,44,Reproductive,A,45,5,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:25:50-06:00,event,HumanObservation
486,2001,45,Reproductive,A,42,5,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:34:26-06:00,event,HumanObservation
387,2001,46,Reproductive,A,53,8,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:37:29-06:00,event,HumanObservation
388,2001,47,Reproductive,A,57,5,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:38:56-06:00,event,HumanObservation
487,2001,48,Reproductive,A,53,9,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:39:57-06:00,event,HumanObservation
389,2001,49,Reproductive,A,54,4,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:40:07-06:00,event,HumanObservation
390,2001,50,Reproductive,A,40,6,NA,NA,NA,NA,Flowers Produced,2001-07-14,10:42:29-06:00,event,HumanObservation
488,2001,51,Reproductive,A,54,6,NA,NA,NA,NA,Flowers Produced,2001-07-14,12:34:51-06:00,event,HumanObservation
391,2001,52,Reproductive,A,59,6,NA,NA,NA,NA,Flowers Produced,2001-07-14,12:34:43-06:00,event,HumanObservation
489,2001,53,Reproductive,A,54,7,NA,NA,NA,NA,Flowers Produced,2001-07-14,12:46:04-06:00,event,HumanObservation
392,2001,54,Reproductive,A,48,10,NA,NA,NA,NA,Flowers Produced,2001-07-14,12:47:17-06:00,event,HumanObservation
490,2001,55,Reproductive,A,59,10,NA,NA,NA,NA,Flowers Produced,2001-07-14,12:49:23-06:00,event,HumanObservation
393,2001,56,Reproductive,A,42,7,NA,NA,NA,NA,Flowers Produced,2001-07-14,12:52:04-06:00,event,HumanObservation
491,2001,57,Reproductive,A,48,7,NA,NA,NA,NA,Flowers Produced,2001-07-14,12:52:30-06:00,event,HumanObservation
394,2001,58,Reproductive,A,60,9,NA,NA,NA,NA,Flowers Produced,2001-07-14,12:53:34-06:00,event,HumanObservation
492,2001,59,Reproductive,A,54,6,NA,NA,NA,NA,Flowers Produced,2001-07-14,12:54:35-06:00,event,HumanObservation
395,2001,60,Reproductive,A,48,9,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:02:53-06:00,event,HumanObservation
504,2001,61,Reproductive,A,52,9,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:02:59-06:00,event,HumanObservation
396,2001,62,Reproductive,A,49,7,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:03:56-06:00,event,HumanObservation
505,2001,63,Reproductive,A,65,14,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:04:49-06:00,event,HumanObservation
506,2001,64,Reproductive,A,61,5,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:06:14-06:00,event,HumanObservation
507,2001,65,Reproductive,A,57,11,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:07:25-06:00,event,HumanObservation
508,2001,66,Reproductive,A,44,7,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:10:52-06:00,event,HumanObservation
397,2001,67,Reproductive,A,61,12,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:16:55-06:00,event,HumanObservation
509,2001,68,Reproductive,A,58,9,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:21:48-06:00,event,HumanObservation
665,2001,69,Reproductive,A,52,9,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:27:13-06:00,event,HumanObservation
398,2001,70,Reproductive,A,53,7,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:27:09-06:00,event,HumanObservation
666,2001,71,Reproductive,A,64,8,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:34:30-06:00,event,HumanObservation
399,2001,72,Reproductive,A,53,6,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:34:26-06:00,event,HumanObservation
400,2001,73,Reproductive,A,51,8,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:36:07-06:00,event,HumanObservation
401,2001,74,Reproductive,A,53,6,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:38:21-06:00,event,HumanObservation
402,2001,75,Reproductive,A,43,8,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:40:19-06:00,event,HumanObservation
667,2001,76,Reproductive,A,37,5,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:41:19-06:00,event,HumanObservation
668,2001,77,Reproductive,A,53,10,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:49:30-06:00,event,HumanObservation
403,2001,78,Reproductive,A,53,8,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:50:54-06:00,event,HumanObservation
404,2001,79,Reproductive,A,59,8,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:52:20-06:00,event,HumanObservation
405,2001,80,Reproductive,A,64,8,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:53:15-06:00,event,HumanObservation
406,2001,81,Reproductive,A,48,7,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:55:17-06:00,event,HumanObservation
407,2001,82,Reproductive,A,53,9,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:56:01-06:00,event,HumanObservation
526,2001,83,Reproductive,A,67,11,NA,NA,NA,NA,Flowers Produced,2001-07-14,13:56:33-06:00,event,HumanObservation
527,2001,84,Reproductive,A,45,7,NA,NA,NA,NA,Flowers Produced,2001-07-14,14:04:55-06:00,event,HumanObservation
528,2001,85,Reproductive,A,69,9,NA,NA,NA,NA,Flowers Produced,2001-07-14,14:07:17-06:00,event,HumanObservation
408,2001,86,Reproductive,A,36,5,NA,NA,NA,NA,Flowers Produced,2001-07-14,14:19:20-06:00,event,HumanObservation
529,2001,87,Reproductive,A,46,5,NA,NA,NA,NA,Flowers Produced,2001-07-14,14:25:58-06:00,event,HumanObservation
409,2001,88,Reproductive,A,53,9,NA,NA,NA,NA,Flowers Produced,2001-07-14,14:25:55-06:00,event,HumanObservation
530,2001,89,Reproductive,A,62,5,NA,NA,NA,NA,Flowers Produced,2001-07-14,14:31:09-06:00,event,HumanObservation
531,2001,90,Reproductive,A,53,10,NA,NA,NA,NA,Flowers Produced,2001-07-14,14:31:59-06:00,event,HumanObservation
410,2001,91,Reproductive,A,66,8,NA,NA,NA,NA,Flowers Produced,2001-07-14,14:32:25-06:00,event,HumanObservation
532,2001,92,Reproductive,A,59,10,NA,NA,NA,NA,Flowers Produced,2001-07-14,14:33:34-06:00,event,HumanObservation
533,2001,94,Reproductive,A,52,8,NA,NA,NA,NA,Flowers Produced,2001-07-14,15:19:02-06:00,event,HumanObservation
412,2001,95,Reproductive,A,57,10,NA,NA,NA,NA,Flowers Produced,2001-07-14,15:49:25-06:00,event,HumanObservation
411,2001,96,Reproductive,A,52,9,NA,NA,NA,NA,Flowers Produced,2001-07-14,14:54:16-06:00,event,HumanObservation
296,2002,1,Reproductive,A,39,6,NA,NA,NA,NA,Flowers Produced,2002-07-16,08:15:40-06:00,event,HumanObservation
297,2002,2,Reproductive,A,33,11,NA,NA,NA,NA,Flowers Produced,2002-07-16,08:48:25-06:00,event,HumanObservation
298,2002,3,Reproductive,A,28,NA,NA,NA,NA,aborted flower buds,All Aborted,2002-07-16,08:49:47-06:00,event,HumanObservation
299,2002,4,Reproductive,A,42,10,NA,NA,NA,NA,Flowers Produced,2002-07-16,08:51:49-06:00,event,HumanObservation
300,2002,5,Reproductive,A,40,7,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:03:14-06:00,event,HumanObservation
301,2002,6,Reproductive,A,36,9,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:04:44-06:00,event,HumanObservation
302,2002,7,Reproductive,A,27,8,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:05:45-06:00,event,HumanObservation
303,2002,8,Reproductive,A,40,12,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:08:55-06:00,event,HumanObservation
304,2002,9,Reproductive,A,27,9,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:10:42-06:00,event,HumanObservation
305,2002,10,Reproductive,A,34,7,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:11:39-06:00,event,HumanObservation
306,2002,11,Reproductive,A,33,5,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:12:48-06:00,event,HumanObservation
221,2002,12,Reproductive,A,35,7,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:14:27-06:00,event,HumanObservation
368,2002,13,Reproductive,A,33,8,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:15:21-06:00,event,HumanObservation
369,2002,14,Reproductive,A,28,7,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:25:21-06:00,event,HumanObservation
370,2002,15,Reproductive,A,34,8,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:29:16-06:00,event,HumanObservation
375,2002,16,Reproductive,A,39,10,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:36:12-06:00,event,HumanObservation
371,2002,17,Reproductive,A,42,8,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:30:55-06:00,event,HumanObservation
372,2002,18,Reproductive,A,40,10,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:32:13-06:00,event,HumanObservation
373,2002,19,Reproductive,A,40,11,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:33:09-06:00,event,HumanObservation
374,2002,20,Reproductive,A,40,13,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:34:06-06:00,event,HumanObservation
376,2002,21,Reproductive,A,34,4,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:37:00-06:00,event,HumanObservation
514,2002,22,Reproductive,A,30,7,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:37:51-06:00,event,HumanObservation
515,2002,23,Reproductive,A,39,8,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:38:33-06:00,event,HumanObservation
516,2002,24,Reproductive,A,39,12,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:39:15-06:00,event,HumanObservation
517,2002,25,Reproductive,A,27,5,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:39:49-06:00,event,HumanObservation
518,2002,26,Reproductive,A,37,7,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:40:29-06:00,event,HumanObservation
519,2002,27,Reproductive,A,41,13,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:41:18-06:00,event,HumanObservation
520,2002,28,Reproductive,A,33,10,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:41:52-06:00,event,HumanObservation
521,2002,29,Reproductive,A,28,14,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:42:30-06:00,event,HumanObservation
522,2002,30,Reproductive,A,44,12,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:43:45-06:00,event,HumanObservation
523,2002,31,Reproductive,A,46,13,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:44:47-06:00,event,HumanObservation
524,2002,32,Reproductive,A,24,4,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:45:33-06:00,event,HumanObservation
525,2002,33,Reproductive,A,38,5,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:46:49-06:00,event,HumanObservation
232,2002,34,Reproductive,A,42,13,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:47:51-06:00,event,HumanObservation
233,2002,35,Reproductive,A,17,4,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:49:46-06:00,event,HumanObservation
234,2002,36,Reproductive,A,37,8,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:52:10-06:00,event,HumanObservation
235,2002,37,Reproductive,A,42,3,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:52:42-06:00,event,HumanObservation
236,2002,38,Reproductive,A,30,5,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:53:14-06:00,event,HumanObservation
237,2002,39,Reproductive,A,51,14,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:53:53-06:00,event,HumanObservation
238,2002,40,Reproductive,A,31,4,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:54:43-06:00,event,HumanObservation
239,2002,41,Reproductive,A,38,6,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:55:29-06:00,event,HumanObservation
240,2002,42,Reproductive,A,36,4,NA,NA,NA,NA,Flowers Produced,2002-07-16,09:57:21-06:00,event,HumanObservation
241,2002,43,Reproductive,A,40,8,NA,NA,NA,NA,Flowers Produced,2002-07-16,10:11:12-06:00,event,HumanObservation
242,2002,44,Reproductive,A,37,9,NA,NA,NA,NA,Flowers Produced,2002-07-16,10:13:08-06:00,event,HumanObservation
243,2002,45,Reproductive,A,36,8,NA,NA,NA,NA,Flowers Produced,2002-07-16,10:15:33-06:00,event,HumanObservation
244,2002,46,Reproductive,A,38,19,NA,NA,NA,NA,Flowers Produced,2002-07-16,10:16:12-06:00,event,HumanObservation
245,2002,47,Reproductive,A,23,7,NA,NA,NA,NA,Flowers Produced,2002-07-16,10:16:49-06:00,event,HumanObservation
246,2002,48,Reproductive,A,36,14,NA,NA,NA,NA,Flowers Produced,2002-07-16,10:17:29-06:00,event,HumanObservation
247,2002,49,Reproductive,A,22,4,NA,NA,NA,NA,Flowers Produced,2002-07-16,10:18:13-06:00,event,HumanObservation
248,2002,50,Reproductive,A,29,5,NA,NA,NA,NA,Flowers Produced,2002-07-16,10:18:45-06:00,event,HumanObservation
249,2002,51,Reproductive,A,28,9,NA,NA,NA,NA,Flowers Produced,2002-07-16,10:19:26-06:00,event,HumanObservation
250,2002,52,Reproductive,A,35,10,NA,NA,NA,NA,Flowers Produced,2002-07-16,10:20:42-06:00,event,HumanObservation
251,2002,53,Reproductive,A,35,8,NA,NA,NA,NA,Flowers Produced,2002-07-16,10:21:19-06:00,event,HumanObservation
252,2002,54,Reproductive,A,41,10,NA,NA,NA,NA,Flowers Produced,2002-07-16,10:21:54-06:00,event,HumanObservation
253,2002,55,Reproductive,A,34,13,NA,NA,NA,NA,Flowers Produced,2002-07-16,10:22:51-06:00,event,HumanObservation
581,2002,56,Reproductive,A,51,14,NA,NA,NA,NA,Flowers Produced,2002-07-16,10:33:51-06:00,event,HumanObservation
582,2002,57,Reproductive,A,35,5,NA,NA,NA,NA,Flowers Produced,2002-07-16,10:34:51-06:00,event,HumanObservation
