ParkName,ParkCode,LocationID,PeriodID,EventID,Pct_CloudCover,WindIntensity,PrecipitationType,PrecipitationIntensity,SH_Springs_Present,SH_StreamFlow_Description,WeatherComments,AdditionalComments
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2008Sep07,TAPRShiner2008Sep09,-999,Unknown,Unknown,Unknown,0,flow between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2009Sep08,TAPRShiner2009Sep09,-999,Unknown,Unknown,Unknown,0,flow between pools,raining,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2015Aug30,TAPRShiner2015Sep01,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,-999,Unknown,Unknown,Unknown,0,flow between pools,cloudy,Rained day before; Fox creek up about 1 foot from previous 2 days when data sonde was deployed Water very turbid. Could only sample ~2/3 of pools and run
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2021Sep07,TAPRShiner2021Sep09,-999,Unknown,Unknown,Unknown,0,flow between pools,clear-sunny,Rained ~ 5 inches 5 days before sampling reach. Only took count data for fish.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2001Aug28,TAPRShiner2001Oct10,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,partly cloudy,Pool 1:  sampling effort was minimal because of large cobble getting caught up in net.  Pool 2:  only seined 10 m of 30m of pool area.  Pool 4:  only seined 10 m of 20 m of pool area.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2002Sep30,TAPRShiner2002Oct01,-999,Unknown,Unknown,Unknown,0,trickle between pools,partly cloudy,Pools 1 and to a lesser degree 2--quite a bit of macrophytes (coon-tail) Pool 4 tree down obstructing pool. hung up on rocks.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2003Oct06,TAPRShiner2003Oct07,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,Pictures:  7. 8 Golden Redhorse; 9. 10 Longear Sunfish;  11 Orangespotted Sunfish
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2004Oct04,TAPRShiner2004Oct06,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2005Oct03,TAPRShiner2005Oct04,-999,Unknown,Unknown,Unknown,-1,moderate flow between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2006Sep18,TAPRShiner2006Sep19,-999,Unknown,Unknown,Unknown,-1,isolated pools,clear-sunny,watercress. myriophyllum spicatum - large beds. Sagattaria filamentous grenn algae- lots.  Callitriche heterophylla. eleocharis spp (marginal habitat)
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2007Sep09,TAPRShiner2007Sep10,-999,Unknown,Unknown,Unknown,-1,trickle between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2008Sep07,TAPRShiner2008Sep08,-999,Unknown,Unknown,Unknown,-1,flow between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2009Sep08,TAPRShiner2009Sep10,-999,Unknown,Unknown,Unknown,-1,flow between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2015Aug30,TAPRShiner2015Sep01,-999,Unknown,Unknown,Unknown,-1,moderate flow between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2018Sep04,TAPRShiner2018Sep05,-999,Unknown,Unknown,Unknown,0,isolated pools,cloudy,Water levels very low; a lot of aquatic vegetation and algae; for site 3-only seined half of pool due to large log jam.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2021Sep07,TAPRShiner2021Sep09,-999,Unknown,Unknown,Unknown,-1,trickle between pools,clear-sunny,Rained ~ 5 inches 5 days before sampling. Water levels low prior to rain. Only took count data for fish
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2001Aug28,TAPRShiner2001Oct10,-999,Unknown,Unknown,Unknown,0,trickle between pools,partly cloudy,Pool 4:  pool as deep as waders +; went slow for this reason. fish could have went beside us.  DO meter got accidently turned off after pool 4 (calibration could be off)
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2002Sep30,TAPRShiner2002Oct01,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,Pool 4 -- 2 seine runs due to poor yield
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2003Oct06,TAPRShiner2003Oct07,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,Picture 12 orangethroat Darter; 13 Cardinal Shiner.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2004Oct04,TAPRShiner2004Oct06,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,cloudy,Pool 1 was to deep to seine effectively.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2005Oct03,TAPRShiner2005Oct04,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2006Jun15,WICRStfish2006Jun15,0,Calm,None,N/A,0,unknown,,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,80,Calm,None,N/A,0,unknown,,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,0,Calm,None,N/A,0,unknown,,Water levels were good for sampling - water clear. Some spots too deep to sample at upper end.
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,100,Moderate,None,N/A,0,unknown,,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,0,Calm,None,N/A,0,unknown,,Deep pool at upstream end of reach was too deep to sample; only sampled margin on river left
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2019Jun03,WICRStfish2019Jun11,40,Calm,None,N/A,0,unknown,,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2022Jun02,WICRStfish2022Jun14,20,Calm,None,N/A,0,unknown,,Could not sample last ~ 20 meters due to deep pool
Wilson's Creek National Battlefield,WICR,WICRStfish02,WICRStfish2006Jun15,WICRStfish2006Jun15,0,Light,None,N/A,0,unknown,,
Wilson's Creek National Battlefield,WICR,WICRStfish02,WICRStfish2007May09,WICRStfish2007May09,75,Calm,None,N/A,0,unknown,,
Wilson's Creek National Battlefield,WICR,WICRStfish02,WICRStfish2010May03,WICRStfish2010May03,0,Calm,None,N/A,0,unknown,,
Wilson's Creek National Battlefield,WICR,WICRStfish02,WICRStfish2013May06,WICRStfish2013May06,30,Calm,None,N/A,0,unknown,,
Wilson's Creek National Battlefield,WICR,WICRStfish02,WICRStfish2016May04,WICRStfish2016May04,0,Calm,None,N/A,0,unknown,,Difficult to net some areas due to heavy amounts of algae
Wilson's Creek National Battlefield,WICR,WICRStfish02,WICRStfish2019Jun03,WICRStfish2019Jun03,10,Calm,None,N/A,0,unknown,,Water up 3 inches from normal; Low abundance of some species due to high rain/flow event
Wilson's Creek National Battlefield,WICR,WICRStfish02,WICRStfish2022Jun02,WICRStfish2022Jun09,0,Calm,None,N/A,0,unknown,,
Wilson's Creek National Battlefield,WICR,WICRStfish03,WICRStfish2006Jun15,WICRStfish2006Jun15,0,Light,None,N/A,0,unknown,,
Wilson's Creek National Battlefield,WICR,WICRStfish03,WICRStfish2007May09,WICRStfish2007May09,100,Calm,None,N/A,0,unknown,Scattered thunder storms for past two days,
Wilson's Creek National Battlefield,WICR,WICRStfish03,WICRStfish2010May03,WICRStfish2010May03,0,Light,None,N/A,0,unknown,,Large rocks on river right made it difficult to catch sculpins.
Wilson's Creek National Battlefield,WICR,WICRStfish03,WICRStfish2013May06,WICRStfish2013May06,10,Calm,None,N/A,0,unknown,,
Wilson's Creek National Battlefield,WICR,WICRStfish03,WICRStfish2016May04,WICRStfish2016May04,0,Calm,None,N/A,0,unknown,,Approx. 1/4 of site sampled with 2 backpack shockers. Remaining 3/4 of site sampled with 1 shocker
Wilson's Creek National Battlefield,WICR,WICRStfish03,WICRStfish2019Jun03,WICRStfish2019Jun03,40,Light,None,N/A,0,unknown,Rained lightly night before and early morning,New backpack shocker kept shutting off near band-due to clay substrate. Lower abundance of some species due to high rain/flow events sos
Wilson's Creek National Battlefield,WICR,WICRStfish03,WICRStfish2022Jun02,WICRStfish2022Jun02,100,Calm,None,N/A,0,unknown,Cool,Rained previous day and a half. water up ~ 5-6 inches previous day. water levels have dropped ~ 3 inches last night and 2 inches today
